0.00249070589137486,0.0132992907564603,0.0535336620244281,0.0885531672944724,0.0498228821064826,0.00901278883885237,0.000691649728327786
0.00239049615715444,0.0127518306706143,0.0521741781997026,0.088117242161761,0.0496696323065086,0.00897126004723699,0.000677558583132147
0.00211698466294634,0.0112604296240831,0.048350384102918,0.0868398418097381,0.0490105519752933,0.0087933871599998,0.000619703997379933
0.00212674591435559,0.011313579565748,0.0484899597310995,0.0868879016159757,0.0496152009340651,0.00895652522997671,0.000672612916009834
0.00182910708473961,0.00969562808171651,0.0441202052541187,0.0853278295174207,0.0488046269111476,0.00873805631269593,0.000602515158675266
0.00196436677008862,0.0104301781977862,0.0461365844532818,0.0860625293336918,0.0511644500148351,0.00937905223436679,0.000826022743418736
0.00177637052480829,0.00940957621422043,0.0433190352841733,0.0850283609217089,0.0502120221113257,0.00911852851686789,0.000728559573877842
0.00169708784292322,0.00897991358678333,0.0420976290069612,0.0845630747791195,0.050407329422086,0.0091717517408127,0.000747700576762155
0.00144075741053853,0.00759412680688689,0.0379937688907208,0.0829153136338257,0.0512845722639588,0.0094120924111741,0.000839108924187857
0.00147431143021497,0.00777521724215282,0.0385456514705575,0.0831450358702583,0.0510662323831538,0.00935207265088781,0.000815482572361471
0.00171248982399051,0.00906334743352719,0.0423364952227626,0.0846548918904955,0.0513871131692793,0.00944030987709066,0.000850339012079678
0.00145741997436098,0.00768404229069254,0.0382684092921128,0.0830299612260343,0.0514181174558907,0.00944885925747086,0.000853814633466227
0.0015509019443548,0.00818893704546987,0.0397880770070142,0.0836526154873038,0.0523134902480156,0.00969658982504311,0.000958154592294038
0.00146196678163704,0.00770858649746808,0.0383429442651529,0.0830608461559945,0.0509013135781787,0.00930682948273061,0.000798043505239455
0.00124034985154437,0.00651468959504374,0.0345913345179306,0.0814362548885123,0.0510550237231957,0.0093489951679347,0.000814286137612582
0.00112776224463588,0.00591003868778715,0.0325896692409749,0.0805102495523945,0.0520171397444883,0.00961435835258814,0.000922476027552114
0.0010508464502852,0.00549777708584485,0.0311789239415949,0.0798295176921559,0.0527193602729281,0.0098095981878854,0.00100896824901017
0.00117267728176418,0.00615109104891084,0.0333967693191528,0.0808890138079299,0.0524738830854159,0.00974119484793859,0.000977959510307898
0.000988439984665328,0.00516380080945738,0.0300059981410374,0.0792445104105707,0.0526932360486769,0.00980230874680396,0.00100561737299505
0.00104147931741545,0.00544761429567179,0.031004715239886,0.0797438677075181,0.0524805750744666,0.00974305663915722,0.000978789646168564
0.000962553415582003,0.00502541095967821,0.0295113244838587,0.0789921953953114,0.0529028048409173,0.00986080890150014,0.00103262535167256
0.000856858805042726,0.00446130919774737,0.0274373943317318,0.0778954580906973,0.0515897845658615,0.00949619477734684,0.000873054264799212
0.000863054387911612,0.00449432909896384,0.0275616867715369,0.0779631722766055,0.0515993593305203,0.00949882473372308,0.000874079730581154
0.000793625437680781,0.00412459577582004,0.0261511506448725,0.077181362902629,0.0520491160498249,0.00962321837574831,0.000926262973487968
0.000696684534243276,0.00360964708924683,0.0241017635827288,0.0759823430672764,0.0523852120357807,0.00971652682717248,0.000966966529228817
0.0008721648638091,0.00454289932209539,0.0277435574478851,0.0780615951872381,0.0527735549014165,0.00982471389357449,0.00101588712450796
0.000702097685202332,0.00363835849090468,0.0242189392649388,0.0760531082704419,0.0532477057925428,0.00995734391119269,0.00107844738707833
