"Year","Time","Stage","Smoke","S_hat","S_low","S_high","S_obs","S_obs_low","S_obs_high"
2014,10,"Stage1","Smoke0",0.585586815117327,0.564680849608766,0.606848311019828,NA,NA,NA
2014,11,"Stage1","Smoke0",0.558829124565868,0.536403674402459,0.581524694629544,NA,NA,NA
2014,12,"Stage1","Smoke0",0.533887256746642,0.509879091278537,0.559139275021135,NA,NA,NA
2014,13,"Stage1","Smoke0",0.510612430370009,0.484279605799747,0.537683679835033,NA,NA,NA
2014,14,"Stage1","Smoke0",0.488869918575073,0.460126116551282,0.518611630035719,NA,NA,NA
2014,15,"Stage1","Smoke0",0.468537563109847,0.436507499747051,0.500410215782434,NA,NA,NA
2015,0,"Stage1","Smoke0",1,1,1,1,1,1
2015,1,"Stage1","Smoke0",0.944399733158066,0.938863817159333,0.949364627295055,0.99047619047619,0.972072098438547,1
2015,2,"Stage1","Smoke0",0.893104350944608,0.883351645936092,0.901660961433404,0.942857142857143,0.899488839783644,0.98831642208097
2015,3,"Stage1","Smoke0",0.845716908336195,0.83290134268205,0.857030561637259,0.885714285714286,0.826902811021319,0.948708585171494
2015,4,"Stage1","Smoke0",0.8018822116776,0.787278846528542,0.81540201425047,0.838095238095238,0.770517687819676,0.911599615714854
2015,5,"Stage1","Smoke0",0.761281941076514,0.745539557093862,0.776391459583272,0.8,0.727035478727365,0.880287164417732
2015,6,"Stage1","Smoke0",0.723630394747103,0.706774067913136,0.739859861188092,0.771428571428572,0.695150455238327,0.856076603750912
2015,7,"Stage1","Smoke0",0.688670769808937,0.670949771129065,0.705765139496163,0.752380952380952,0.674190343950636,0.839639877053945
2015,8,"Stage1","Smoke0",0.656171906599437,0.637811376895428,0.674207783116235,0.685714285714286,0.602428317208368,0.780514574433624
2015,9,"Stage1","Smoke0",0.625925434155713,0.605962796323015,0.645100552607011,NA,NA,NA
2015,10,"Stage1","Smoke0",0.597743263486161,0.575701491476007,0.617769017104744,NA,NA,NA
2015,11,"Stage1","Smoke0",0.571455382848777,0.548267663006679,0.593141195794582,NA,NA,NA
2015,12,"Stage1","Smoke0",0.54690791570214,0.52121596455523,0.570872337724028,NA,NA,NA
2015,13,"Stage1","Smoke0",0.523961407479248,0.494948424012896,0.55006156873637,NA,NA,NA
2015,14,"Stage1","Smoke0",0.502489312006272,0.471367937880061,0.53055127134759,NA,NA,NA
2015,15,"Stage1","Smoke0",0.482376652374837,0.449441338312914,0.513446367379351,NA,NA,NA
2016,0,"Stage1","Smoke0",1,1,1,1,1,1
2016,1,"Stage1","Smoke0",0.946476322472684,0.940982966100287,0.951820474826099,0.93,0.881312835820079,0.98137683334113
2016,2,"Stage1","Smoke0",0.8969894381816,0.887824158209454,0.90622288183262,0.89,0.830739834028272,0.95348744282442
2016,3,"Stage1","Smoke0",0.851175727209513,0.839228639795815,0.863227547221672,0.87,0.806520803629227,0.938475482088074
2016,4,"Stage1","Smoke0",0.808709010498551,0.7947094908365,0.822681334817112,0.84,0.771133916707639,0.9150161660799
2016,5,"Stage1","Smoke0",0.769296261487373,0.753818849991454,0.784464883710018,0.82,0.748054514501744,0.898864971689751
2016,6,"Stage1","Smoke0",0.732673854466284,0.716216419855688,0.748649102863743,0.77,0.691782417862306,0.8570613890884
2016,7,"Stage1","Smoke0",0.698604277168297,0.680854187301257,0.715512021189551,0.76,0.680738314467397,0.848490510559713
2016,8,"Stage1","Smoke0",0.666873245576592,0.648094909681568,0.685066354668,NA,NA,NA
2016,9,"Stage1","Smoke0",0.63728716778897,0.616732293538536,0.656371113248267,NA,NA,NA
2016,10,"Stage1","Smoke0",0.609670911296565,0.588570263732454,0.630232893960791,NA,NA,NA
2016,11,"Stage1","Smoke0",0.583865834422101,0.561183344720729,0.605810840243879,NA,NA,NA
2016,12,"Stage1","Smoke0",0.559728048101375,0.534733395060496,0.584024823372387,NA,NA,NA
2016,13,"Stage1","Smoke0",0.537126878829325,0.510025622736233,0.563548275052419,NA,NA,NA
2016,14,"Stage1","Smoke0",0.51594350755361,0.486992752808085,0.544101492167277,NA,NA,NA
2016,15,"Stage1","Smoke0",0.496069762688173,0.464119371495941,0.526908212925811,NA,NA,NA
2017,0,"Stage1","Smoke0",1,1,1,1,1,1
2017,1,"Stage1","Smoke0",0.948477486900202,0.943382127287051,0.953441185806075,0.986486486486487,0.968059310203003,1
2017,2,"Stage1","Smoke0",0.900741295067887,0.892083186940326,0.909625455546613,0.925675675675676,0.884367425523475,0.968913408395177
2017,3,"Stage1","Smoke0",0.856458181927211,0.845218254370408,0.868182859937984,0.871621621621622,0.819361533454239,0.927214935360077
2017,4,"Stage1","Smoke0",0.815328501705256,0.802111022589832,0.82916012303075,0.851351351351351,0.795925061149062,0.910637393929264
2017,5,"Stage1","Smoke0",0.777082432063169,0.762564784488835,0.792868007274398,0.831081081081081,0.772857158945628,0.893691357240167
2017,6,"Stage1","Smoke0",0.741476664346125,0.725611400128639,0.758274690328785,0.797297297297297,0.735090641434454,0.86476815843704
2017,7,"Stage1","Smoke0",0.708291495931954,0.691042516082676,0.725888278332799,NA,NA,NA
2017,8,"Stage1","Smoke0",0.677328271890481,0.658881389217504,0.695376077749898,NA,NA,NA
2017,9,"Stage1","Smoke0",0.648407130581856,0.628505380848698,0.667214309841298,NA,NA,NA
2017,10,"Stage1","Smoke0",0.621365014131841,0.598975114274587,0.641163798156458,NA,NA,NA
2017,11,"Stage1","Smoke0",0.596053910099323,0.570652214356623,0.61738995448733,NA,NA,NA
2017,12,"Stage1","Smoke0",0.572339295241831,0.544115294580713,0.596525786531171,NA,NA,NA
2017,13,"Stage1","Smoke0",0.550098756210168,0.519180902615365,0.576114041779317,NA,NA,NA
2017,14,"Stage1","Smoke0",0.529220765365172,0.495169420688837,0.557656946778074,NA,NA,NA
2017,15,"Stage1","Smoke0",0.509603592793762,0.473338092259761,0.539999122548078,NA,NA,NA
2018,0,"Stage1","Smoke0",1,1,1,1,1,1
2018,1,"Stage1","Smoke0",0.950405806484655,0.945313562460431,0.95485970572207,0.97037037037037,0.942184719448392,0.999399200874332
2018,2,"Stage1","Smoke0",0.904363898251472,0.895381594746344,0.912321079578523,0.918518518518519,0.873510448124652,0.965845652645313
2018,3,"Stage1","Smoke0",0.861568732148275,0.850430218371034,0.872222065038013,0.851851851851852,0.793985622215946,0.913935412933798
2018,4,"Stage1","Smoke0",0.821744931923701,0.808627962019463,0.83430620243767,0.82962962962963,0.768573850321227,0.895535701704822
2018,5,"Stage1","Smoke0",0.784643965281973,0.770654714067123,0.798765993252888,0.814814814814815,0.751854311115387,0.883047649825618
2018,6,"Stage1","Smoke0",0.750041221806667,0.734936165679795,0.764903625477534,NA,NA,NA
2018,7,"Stage1","Smoke0",0.717733439478137,0.701311878052464,0.733622014150892,NA,NA,NA
2018,8,"Stage1","Smoke0",0.687536434806633,0.670217306203301,0.704731908828734,NA,NA,NA
2018,9,"Stage1","Smoke0",0.659283097818261,0.639969873102217,0.67839779700127,NA,NA,NA
2018,10,"Stage1","Smoke0",0.632821618433342,0.6122374301847,0.652728842953234,NA,NA,NA
2018,11,"Stage1","Smoke0",0.608013915308003,0.585769773407845,0.63029413432333,NA,NA,NA
2018,12,"Stage1","Smoke0",0.584734242088448,0.560946261004354,0.608910839014178,NA,NA,NA
2018,13,"Stage1","Smoke0",0.562867949352668,0.53724022725389,0.588596070637312,NA,NA,NA
2018,14,"Stage1","Smoke0",0.542310383369855,0.514773449799366,0.569989577431298,NA,NA,NA
2018,15,"Stage1","Smoke0",0.522965905263624,0.49288482997354,0.553098556330809,NA,NA,NA
2019,0,"Stage1","Smoke0",1,1,1,1,1,1
2019,1,"Stage1","Smoke0",0.952263785084276,0.947362507659231,0.956347413028038,0.949367088607595,0.915788908714353,0.984176441049679
2019,2,"Stage1","Smoke0",0.90786115085408,0.899437197495484,0.915116151091001,0.930379746835443,0.891529995091437,0.970922434564644
2019,3,"Stage1","Smoke0",0.866511820316509,0.855646785210368,0.876134336784963,0.89873417721519,0.852904091860014,0.947026903732142
2019,4,"Stage1","Smoke0",0.827962621350875,0.815202938950887,0.839384623357114,0.860759493670886,0.808436046694357,0.916469409020146
2019,5,"Stage1","Smoke0",0.791984557998903,0.777285827049243,0.805086814115208,NA,NA,NA
2019,6,"Stage1","Smoke0",0.75837022870986,0.741997262836886,0.773095083458186,NA,NA,NA
2019,7,"Stage1","Smoke0",0.726931547070262,0.709446219633522,0.742981811773757,NA,NA,NA
2019,8,"Stage1","Smoke0",0.697497726653862,0.67822691245345,0.714622711189601,NA,NA,NA
2019,9,"Stage1","Smoke0",0.669913496842471,0.649546760375126,0.68876291056355,NA,NA,NA
2019,10,"Stage1","Smoke0",0.644037520929134,0.621809359676949,0.664288646456115,NA,NA,NA
2019,11,"Stage1","Smoke0",0.619740991637588,0.596299148186866,0.642010747975639,NA,NA,NA
2019,12,"Stage1","Smoke0",0.596906382472268,0.571447938990842,0.621184187959193,NA,NA,NA
2019,13,"Stage1","Smoke0",0.575426336132763,0.546830414238854,0.601861339184249,NA,NA,NA
2019,14,"Stage1","Smoke0",0.555202673654033,0.523748061687279,0.584032752386266,NA,NA,NA
2019,15,"Stage1","Smoke0",0.536145510026526,0.501733551864751,0.567299734572876,NA,NA,NA
2020,0,"Stage1","Smoke0",1,1,1,1,1,1
2020,1,"Stage1","Smoke0",0.954053851673263,0.949064340422547,0.958433784926844,0.968152866242038,0.941072191849629,0.996012825084566
2020,2,"Stage1","Smoke0",0.91123688003294,0.902230299029746,0.918965527601562,0.923566878980892,0.882928308370802,0.966075922431839
2020,3,"Stage1","Smoke0",0.871291862805642,0.859659851362461,0.881495827183516,0.898089171974522,0.85199177810965,0.94668068582474
2020,4,"Stage1","Smoke0",0.833985947467243,0.819953531119982,0.846041216212424,NA,NA,NA
2020,5,"Stage1","Smoke0",0.799108067843636,0.78327603558361,0.812995487198669,NA,NA,NA
2020,6,"Stage1","Smoke0",0.766466661302057,0.749680966990344,0.781538798201272,NA,NA,NA
2020,7,"Stage1","Smoke0",0.735887648658938,0.71792769740336,0.751632077127081,NA,NA,NA
2020,8,"Stage1","Smoke0",0.707212644046139,0.687858904134803,0.724984308600933,NA,NA,NA
2020,9,"Stage1","Smoke0",0.680297366358191,0.660205008509396,0.698647705379112,NA,NA,NA
2020,10,"Stage1","Smoke0",0.655010227660614,0.634449663681929,0.675953669901429,NA,NA,NA
2020,11,"Stage1","Smoke0",0.63123107716718,0.609103327616053,0.653930979366789,NA,NA,NA
2020,12,"Stage1","Smoke0",0.608850082171164,0.583952163228961,0.632827928114989,NA,NA,NA
2020,13,"Stage1","Smoke0",0.587766729708726,0.560672816634921,0.61438198100923,NA,NA,NA
2020,14,"Stage1","Smoke0",0.567888934797806,0.53809207484856,0.596896381348881,NA,NA,NA
2020,15,"Stage1","Smoke0",0.549132242880872,0.515894239576124,0.580525546654264,NA,NA,NA
2021,0,"Stage1","Smoke0",1,1,1,1,1,1
2021,1,"Stage1","Smoke0",0.955778361705111,0.951146593205159,0.960084094631338,0.97029702970297,0.947165949228666,0.993993002617025
2021,2,"Stage1","Smoke0",0.914494834959279,0.906132740409769,0.922071717699951,0.920792079207921,0.884292794137206,0.95879787639714
2021,3,"Stage1","Smoke0",0.875913241910213,0.864550667058068,0.885942645609417,NA,NA,NA
2021,4,"Stage1","Smoke0",0.839819329961483,0.82584938264699,0.85189388622386,NA,NA,NA
2021,5,"Stage1","Smoke0",0.806018491056167,0.79010459891884,0.819689513344671,NA,NA,NA
2021,6,"Stage1","Smoke0",0.774333741642718,0.756810410913363,0.789564096782964,NA,NA,NA
2021,7,"Stage1","Smoke0",0.74460393102988,0.725610677452867,0.761291304408496,NA,NA,NA
2021,8,"Stage1","Smoke0",0.716682150129232,0.695232910151036,0.734698964811627,NA,NA,NA
2021,9,"Stage1","Smoke0",0.690434316268593,0.667126220528417,0.709641169898818,NA,NA,NA
2021,10,"Stage1","Smoke0",0.665737912927958,0.640054648787833,0.687082785708545,NA,NA,NA
2021,11,"Stage1","Smoke0",0.64248086597832,0.615060537617614,0.666000035303004,NA,NA,NA
2021,12,"Stage1","Smoke0",0.620560540357292,0.590851887310571,0.64591803762212,NA,NA,NA
2021,13,"Stage1","Smoke0",0.599882843148441,0.568016702893966,0.62762778577658,NA,NA,NA
2021,14,"Stage1","Smoke0",0.580361420789964,0.546090506471365,0.610764446425273,NA,NA,NA
2021,15,"Stage1","Smoke0",0.561916939661891,0.524871861373758,0.594809823497699,NA,NA,NA
2008,0,"Stage1","Smoke1",1,1,1,1,1,1
2008,1,"Stage1","Smoke1",0.877674994911878,0.865212747505504,0.88933566728743,0.80952380952381,0.718141374002617,0.91253452580432
2008,2,"Stage1","Smoke1",0.772706010733832,0.752099317686431,0.791428590996197,0.666666666666667,0.559857731934877,0.793852471963614
2008,3,"Stage1","Smoke1",0.682353908967508,0.657118625244508,0.704804521893434,0.571428571428571,0.461411324041368,0.70767793339988
2008,4,"Stage1","Smoke1",0.604350178156133,0.576702084100769,0.628174039211995,0.523809523809524,0.413926097800613,0.662863295384014
2008,5,"Stage1","Smoke1",0.536810119932843,0.50925193615629,0.56180447334925,0.492063492063492,0.382881039327913,0.6323804402713
2008,6,"Stage1","Smoke1",0.478163059002255,0.450176144171785,0.503868445576034,0.476190476190476,0.36754038507256,0.616959057627764
2008,7,"Stage1","Smoke1",0.427096054471552,0.399958924847027,0.4528495744625,0.476190476190476,0.36754038507256,0.616959057627764
2008,8,"Stage1","Smoke1",0.382508354608561,0.35609882679348,0.407631514702936,0.428571428571429,0.322249024554721,0.569973701678546
2008,9,"Stage1","Smoke1",0.343474428445594,0.317798396934836,0.368194284557092,0.365079365079365,0.263609847250582,0.505606843586751
2008,10,"Stage1","Smoke1",0.309213866531441,0.283080265931626,0.334325578419309,0.349206349206349,0.249276638133122,0.489195759535652
2008,11,"Stage1","Smoke1",0.279066800433969,0.252614455290434,0.304439225872329,0.317460317460317,0.221025719141698,0.455969800950609
2008,12,"Stage1","Smoke1",0.252473769722676,0.22565211762214,0.27882232080427,0.301587301587302,0.207117235875701,0.439146940592116
2008,13,"Stage1","Smoke1",0.228959183926852,0.201582012347715,0.256464963737432,0.301587301587302,0.207117235875701,0.439146940592116
2008,14,"Stage1","Smoke1",0.208117698970679,0.179479018723662,0.237441768604139,0.26984126984127,0.179763311498445,0.405056573015895
2008,15,"Stage1","Smoke1",0.189602963249703,0.159956479431898,0.220399743390936,0.26984126984127,0.179763311498445,0.405056573015895
2009,0,"Stage1","Smoke1",1,1,1,1,1,1
2009,1,"Stage1","Smoke1",0.882082982674095,0.870108944137919,0.891924071905578,0.863013698630137,0.787636617037985,0.945604391558334
2009,2,"Stage1","Smoke1",0.780394167172272,0.760558140923804,0.796822380359501,0.726027397260274,0.630599303523259,0.835896548929642
2009,3,"Stage1","Smoke1",0.692441248431235,0.668440391070841,0.713322691243738,0.63013698630137,0.528577556880235,0.751209763518093
2009,4,"Stage1","Smoke1",0.616149557271576,0.589595394831521,0.639902861268127,0.493150684931507,0.39082273924172,0.62227084974705
