"ID","screen","male_ever_smoker_min_age","male_ever_smoker_max_age","male_ever_smoker_uptake","male_ever_smoker_pack_yrs","male_ever_smoker_quitting_period","male_ever_smoker_frequency","male_ever_smoker_family_history","male_never_smoker_min_age","male_never_smoker_max_age","male_never_smoker_uptake","male_never_smoker_frequency","male_never_smoker_family_history","female_ever_smoker_min_age","female_ever_smoker_max_age","female_ever_smoker_uptake","female_ever_smoker_pack_yrs","female_ever_smoker_quitting_period","female_ever_smoker_frequency","female_ever_smoker_family_history","female_never_smoker_min_age","female_never_smoker_max_age","female_never_smoker_uptake","female_never_smoker_frequency","female_never_smoker_family_history","Seed","Strategy","Smoking_ban_policy","Cost","QALY","Treatment_cost","Screen_cost","Life.Years","Total.Screens.Required","Total.number.of.screened.people","False.Positives","Total.cases.diagnosed","Total.Male.cases.diagnosed","Total.Female.cases.diagnosed","Total.screened.detected","Total.Male.screened.detected","Total.Female.screened.detected","Total.cases.diagnosed..80","Total.Male.cases.diagnosed..80","Total.Female.cases.diagnosed..80","Total.screened.detected..80","Total.Male.screened.detected..80","Total.Female.screened.detected..80","Late.cases.diagnosed","Late.Male.cases.diagnosed","Late.Female.cases.diagnosed","Total.deaths","Total.Male.deaths","Total.Female.deaths","Late.deaths","Late.Male.deaths","Late.Female.deaths","Base_Deaths","ICER","QALY_Gain","Additional_cost","Deaths_Averted","LYG","OverDiagnosis","OD_rate","FP_rate","LSA"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Baseline",8419433394.25,85622955.03,8419433394.25,0,507313774,0,0,0,182088,75768,106320,0,0,0,93596,41200,52396,0,0,0,138737,59216,79521,126461,56893,69568,111390,50055,61335,126461,NA,0,0,0,0,0,NA,NA,0
1,1,50,75,0.4,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Baseline",9322792074.97,85652389.18,8942023855.65,380768219.32,507363417,1185237,246210,311513,182819,76499,106320,12111,12111,0,94729,42333,52396,12111,12111,0,133552,54031,79521,122471,52903,69568,106291,44956,61335,126461,30690.8363489286,29434.150000006,903358680.719999,3990,49643,731,6.03583519114854,26.282760325572,5185
2,1,55,75,0.4,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,"Baseline",9170485491.07,85650423.78,8857638987.41,312846503.66,507359207,975809,223456,256050,182815,76495,106320,11671,11671,0,94725,42329,52396,11671,11671,0,133789,54268,79521,122645,53077,69568,106534,45199,61335,126461,27342.0558569283,27468.75,751052096.82,3816,45433,727,6.22911490017993,26.2397661837511,4948
3,1,60,75,0.4,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,"Baseline",8995515600.02,85647028.02,8759700055.97,235815544.05,507352416,736744,193256,192270,182796,76476,106320,10858,10858,0,94706,42310,52396,10858,10858,0,134221,54700,79521,122962,53394,69568,106949,45614,61335,126461,23930.6461627795,24072.9899999946,576082205.77,3499,38642,708,6.52053785227482,26.0972603780961,4516
4,1,50,80,0.4,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,"Baseline",9457515832.25,85658831.24,9032971670.16,424544162.1,507370467,1327078,259570,347124,183625,77305,106320,17742,17742,0,97558,45162,52396,16623,16623,0,131645,52124,79521,120994,51426,69568,104460,43125,61335,126461,28935.1199025814,35876.2099999934,1038082438,5467,56693,1537,8.6630594070567,26.1570156388698,7092
5,1,55,80,0.4,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,"Baseline",9305209248.35,85656865.84,8948586801.91,356622446.44,507366257,1117650,236816,291661,183621,77301,106320,17302,17302,0,97554,45158,52396,16183,16183,0,131882,52361,79521,121168,51600,69568,104703,43368,61335,126461,26120.751881183,33910.8100000024,885775854.1,5293,52483,1533,8.86024737024622,26.0959155370644,6855
6,1,60,80,0.4,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,"Baseline",9130239357.3,85653470.07,8850647870.47,279591486.83,507359466,878585,206620,227881,183602,77282,106320,16489,16489,0,97535,45139,52396,15370,15370,0,132314,52793,79521,121485,51917,69568,105118,43783,61335,126461,23293.6271114242,30515.0399999917,710805963.049999,4976,45692,1514,9.18187882830978,25.9372741396678,6423
7,1,50,85,0.4,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,"Baseline",9562610142.98,85661979.38,9114289128.42,448321014.56,507372593,1406882,265176,366471,184796,78476,106320,22705,22705,0,97558,45162,52396,16623,16623,0,130424,50903,79521,120084,50516,69568,103385,42050,61335,126461,29293.9343955806,39024.349999994,1143176748.73,6377,58819,2708,11.9268883505836,26.0484532462566,8313
8,1,55,85,0.4,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,"Baseline",9410303559.08,85660013.98,9029904260.18,380399298.9,507368383,1197454,242422,311008,184792,78472,106320,22265,22265,0,97554,45158,52396,16183,16183,0,130661,51140,79521,120258,50690,69568,103628,42293,61335,126461,26737.675104932,37058.950000003,990870164.83,6203,54609,2704,12.1446216034134,25.9724381896925,8076
9,1,60,85,0.4,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,"Baseline",9235333668.02,85656618.22,8931965328.73,303368339.29,507361592,958389,212226,247228,184773,78453,106320,21452,21452,0,97535,45139,52396,15370,15370,0,131093,51572,79521,120575,51007,69568,104043,42708,61335,126461,24237.1645043164,33663.1899999976,815900273.77,5886,47818,2685,12.5163154950587,25.7962059247341,7644
10,1,50,75,0.7,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,"Baseline",9949599513.54,85666015.68,9285707584.75,663891928.8,507385843,2066561,260594,544342,183154,76834,106320,15669,15669,0,95254,42858,52396,15669,15669,0,131046,51525,79521,120696,51128,69568,103937,42602,61335,126461,35535.1375162658,43060.650000006,1530166119.29,5765,72069,1066,6.80324207032995,26.3404757952947,7691
11,1,55,75,0.7,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,"Baseline",9685605160.28,85663371.41,9140469800.12,545135360.15,507380214,1700108,238450,447128,183148,76828,106320,15169,15169,0,95248,42852,52396,15169,15169,0,131366,51845,79521,120926,51358,69568,104258,42923,61335,126461,31328.1834253872,40416.3799999952,1266171766.03,5535,66440,1060,6.98793592194607,26.2999762368038,7371
12,1,60,75,0.7,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,"Baseline",9386456892.82,85658414.41,8975924133.78,410532759.04,507370397,1282504,208353,335976,183128,76808,106320,14223,14223,0,95228,42832,52396,14223,14223,0,132017,52496,79521,121400,51832,69568,104896,43561,61335,126461,27271.3030676264,35459.3799999952,967023498.57,5061,56623,1040,7.31210011952471,26.1968773586671,6720
13,1,50,80,0.7,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,"Baseline",10161047254.1,85675367.54,9421604504.9,739442749.2,507395996,2311387,273239,606621,184305,77985,106320,22780,22780,0,99157,46761,52396,21373,21373,0,128193,48672,79521,118591,49023,69568,101329,39994,61335,126461,33228.9726221817,52412.5100000054,1741613859.85,7870,82222,2217,9.73222124670764,26.2448910545919,10544
14,1,55,80,0.7,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,"Baseline",9897052900.83,85672723.27,9276366720.28,620686180.55,507390367,1944934,251095,509407,184299,77979,106320,22280,22280,0,99151,46755,52396,20873,20873,0,128513,48992,79521,118821,49253,69568,101650,40315,61335,126461,29690.0092625369,49768.2399999946,1477619506.58,7640,76593,2211,9.92369838420108,26.1914800193734,10224
15,1,60,80,0.7,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,"Baseline",9597904633.38,85667766.28,9111821053.94,486083579.44,507380550,1527330,220998,398255,184279,77959,106320,21334,21334,0,99131,46735,52396,19927,19927,0,129164,49643,79521,119295,49727,69568,102288,40953,61335,126461,26298.5575972551,44811.25,1178471239.13,7166,66776,2191,10.2699915627637,26.0752424165046,9573
16,1,50,85,0.7,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,"Baseline",10311682884.95,85679891.66,9531742032.44,779940852.51,507398941,2447274,278657,640275,186028,79708,106320,28966,28966,0,99157,46761,52396,21373,21373,0,126326,46805,79521,117312,47744,69568,99790,38455,61335,126461,33234.3078735106,56936.6299999952,1892249490.7,9149,85167,3940,13.6021542498101,26.1627835706178,12411
17,1,55,85,0.7,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,"Baseline",10047688531.68,85677247.39,9386504247.82,661184283.87,507393312,2080821,256513,543061,186022,79702,106320,28466,28466,0,99151,46755,52396,20873,20873,0,126646,47125,79521,117542,47974,69568,100111,38776,61335,126461,29990.5021153993,54292.3599999994,1628255137.43,8919,79538,3934,13.8199957844446,26.0984005832313,12091
18,1,60,85,0.7,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,"Baseline",9748540264.23,85672290.4,9221958581.48,526581682.76,507383495,1663217,226416,431909,186002,79682,106320,27520,27520,0,99131,46735,52396,19927,19927,0,127297,47776,79521,118016,48448,69568,100749,39414,61335,126461,26940.2432773864,49335.3700000048,1329106869.98,8445,69721,3914,14.2223837209302,25.9682891649135,11440
19,1,50,75,1,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,"Baseline",10564498856.3,85675287.26,9617569826.38,946929029.92,507400864,2947380,266331,777289,183351,77031,106320,17432,17432,0,95616,43220,52396,17432,17432,0,129264,49743,79521,119482,49914,69568,102318,40983,61335,126461,40989.3761846156,52332.2300000042,2145065462.05,6979,87090,1263,7.24529600734282,26.3722017520645,9473
20,1,55,75,1,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,"Baseline",10188487241.07,85671975.13,9411276699.13,777210541.94,507393747,2423627,244421,638263,183345,77025,106320,16918,16918,0,95610,43214,52396,16918,16918,0,129671,50150,79521,119766,50198,69568,102717,41382,61335,126461,36088.3361482375,49020.099999994,1769053846.82,6695,79973,1257,7.42995625960515,26.3350342276266,9066
21,1,60,75,1,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,"Baseline",9761798193.31,85666211.69,9176963053.95,584835139.35,507382330,1826807,214451,479622,183323,77003,106320,15925,15925,0,95588,43192,52396,15925,15925,0,130416,50895,79521,120314,50746,69568,103444,42109,61335,126461,31032.5577393195,43256.6599999964,1342364799.06,6147,68556,1235,7.75510204081633,26.2546618225133,8321
22,1,50,80,1,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,"Baseline",10840881080.14,85686651.72,9787023367.06,1053857713.08,507413155,3293966,278537,866504,184734,78414,106320,25232,25232,0,100225,47829,52396,23726,23726,0,125694,46173,79521,116912,47344,69568,99133,37798,61335,126461,38015.2828332224,63696.6899999976,2421447685.89,9549,99381,2646,10.4866835764109,26.3057967204276,13043
23,1,55,80,1,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,"Baseline",10464869464.91,85683339.59,9580730239.81,884139225.1,507406038,2770213,256627,727478,184728,78408,106320,24718,24718,0,100219,47823,52396,23212,23212,0,126101,46580,79521,117196,47628,69568,99532,38197,61335,126461,33873.4946592294,60384.5600000024,2045436070.66,9265,92264,2640,10.6804757666478,26.2607243558528,12636
24,1,60,80,1,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,"Baseline",10038180417.16,85677576.15,9346416594.64,691763822.52,507394621,2173393,226657,568837,184706,78386,106320,23725,23725,0,100197,47801,52396,22219,22219,0,126846,47325,79521,117744,48176,69568,100259,38924,61335,126461,29635.9178081639,54621.1200000048,1618747022.91,8717,80847,2618,11.0347734457324,26.1727630483764,11891
25,1,50,85,1,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,"Baseline",11029523666.91,85692139.19,9918674963.44,1110848703.47,507416628,3485211,283998,914559,186844,80524,106320,31933,31933,0,100225,47829,52396,23726,23726,0,123368,43847,79521,115409,45841,69568,97300,35965,61335,126461,37726.7032317822,69184.1599999964,2610090272.66,11052,102854,4756,14.8936836501425,26.2411371937022,15369
26,1,55,85,1,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,"Baseline",10653512051.68,85688827.05,9712381836.19,941130215.49,507409511,2961458,262088,775533,186838,80518,106320,31419,31419,0,100219,47823,52396,23212,23212,0,123775,44254,79521,115693,46125,69568,97699,36364,61335,126461,33915.4417525095,65872.0199999958,2234078657.43,10768,95737,4750,15.1182405550781,26.1875400562831,14962
27,1,60,85,1,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,"Baseline",10226823003.92,85683063.62,9478068191.02,748754812.91,507398094,2364638,232118,616892,186816,80496,106320,30426,30426,0,100197,47801,52396,22219,22219,0,124520,44999,79521,116241,46673,69568,98426,37091,61335,126461,30068.7407518608,60108.5900000036,1807389609.67,10220,84320,4728,15.5393413527904,26.0882215375038,14217
28,1,50,75,0.4,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,"Baseline",9189492389.78,85651251.28,8867989302.46,321503087.32,507361166,1000192,214155,262526,182807,76487,106320,11697,11697,0,94714,42318,52396,11697,11697,0,133717,54196,79521,122602,53034,69568,106460,45125,61335,126461,27214.1713311835,28296.25,770058995.530001,3859,47392,719,6.14687526716252,26.2475604683901,5020
29,1,55,75,0.4,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,"Baseline",9078793657.56,85649499.86,8806767155.82,272026501.74,507357470,847567,198179,222034,182804,76484,106320,11312,11312,0,94711,42315,52396,11312,11312,0,133924,54403,79521,122757,53189,69568,106673,45338,61335,126461,24839.4984375505,26544.8299999982,659360263.31,3704,43696,716,6.32956152758133,26.196631062795,4813
30,1,60,75,0.4,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,"Baseline",8943916910.87,85646403.06,8730962661.44,212954249.43,507351284,664529,174970,173091,182786,76466,106320,10583,10583,0,94693,42297,52396,10583,10583,0,134317,54796,79521,123044,53476,69568,107050,45715,61335,126461,22367.9139194198,23448.0300000012,524483516.620001,3417,37510,698,6.59548332230936,26.0471702514111,4420
31,1,50,80,0.4,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,"Baseline",9322810697.19,85657651.92,8958101313.72,364709383.47,507368166,1140151,227540,297629,183609,77289,106320,17298,17298,0,97525,45129,52396,16180,16180,0,131818,52297,79521,121136,51568,69568,104637,43302,61335,126461,26036.2615479366,34696.8900000006,903377302.94,5325,54392,1521,8.79292403746098,26.1043493361844,6919
32,1,55,80,0.4,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,"Baseline",9212111964.97,85655900.49,8896879167.07,315232797.9,507364470,987526,211564,257137,183606,77286,106320,16913,16913,0,97522,45126,52396,15795,15795,0,132025,52504,79521,121291,51723,69568,104850,43515,61335,126461,24060.327909222,32945.4599999934,792678570.719999,5170,50696,1518,8.97534440962573,26.0385043026715,6712
33,1,60,80,0.4,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,"Baseline",9077235218.28,85652803.7,8821074672.7,256160545.59,507358284,804488,188359,208194,183588,77268,106320,16184,16184,0,97504,45108,52396,15066,15066,0,132418,52897,79521,121578,52010,69568,105227,43892,61335,126461,22037.8939507174,29848.6700000018,657801824.030001,4883,44510,1500,9.268413247652,25.8790684261294,6319
34,1,50,85,0.4,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,"Baseline",9427615084.33,85660797.95,9039217846.91,388397237.42,507370289,1219645,233145,316886,184778,78458,106320,22256,22256,0,97525,45129,52396,16180,16180,0,130598,51077,79521,120227,50659,69568,103563,42228,61335,126461,26641.2235123493,37842.9200000018,1008181690.08,6234,56515,2690,12.0866283249461,25.9818225795211,8139
35,1,55,85,0.4,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,"Baseline",9316916352.11,85659046.53,8977995700.26,338920651.85,507366593,1067020,217169,276394,184775,78455,106320,21871,21871,0,97522,45126,52396,15795,15795,0,130805,51284,79521,120382,50814,69568,103776,42441,61335,126461,24866.8788457116,36091.5,897482957.860001,6079,52819,2687,12.2856750948745,25.9033570129894,7932
36,1,60,85,0.4,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,"Baseline",9182039605.42,85655949.73,8902191205.88,279848399.54,507360407,883982,193964,227451,184757,78437,106320,21142,21142,0,97504,45108,52396,15066,15066,0,131198,51677,79521,120669,51101,69568,104153,42818,61335,126461,23112.9912128291,32994.700000003,762606211.17,5792,46633,2669,12.6241604389367,25.7302750508494,7539
37,1,50,75,0.7,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,"Baseline",9716033767.3,85664407.92,9156034628.26,559999139.04,507382753,1742151,226598,458177,183137,76817,106320,15149,15149,0,95233,42837,52396,15149,15149,0,131292,51771,79521,120884,51316,69568,104184,42849,61335,126461,31278.8896757254,41452.8900000006,1296600373.05,5577,68979,1049,6.92454947521288,26.2994998711363,7445
38,1,55,75,0.7,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,"Baseline",9524910827.31,85661977.42,9051311978.37,473598848.94,507377610,1475306,211477,387453,183133,76813,106320,14714,14714,0,95229,42833,52396,14714,14714,0,131578,52057,79521,121096,51528,69568,104471,43136,61335,126461,28329.3112764232,39022.3900000006,1105477433.06,5365,63836,1045,7.10207965203208,26.2625516333561,7159
39,1,60,75,0.7,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,"Baseline",9296063835.65,85657468.93,8925569689.5,370494146.15,507368697,1155969,188373,302424,183114,76794,106320,13864,13864,0,95210,42814,52396,13864,13864,0,132167,52646,79521,121524,51956,69568,105048,43713,61335,126461,25399.34465244,34513.900000006,876630441.4,4937,54923,1026,7.40046162723601,26.1619472494505,6570
40,1,50,80,0.7,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,"Baseline",9925066802.14,85673715.81,9290488645.81,634578156.33,507392858,1983771,239203,519585,184284,77964,106320,22232,22232,0,99117,46721,52396,20826,20826,0,128448,48927,79521,118790,49222,69568,101585,40250,61335,126461,29661.3528769645,50760.7800000012,1505633407.89,7671,79084,2196,9.87765383231378,26.1917832249791,10289
41,1,55,80,0.7,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,"Baseline",9733943862.15,85671285.31,9185765995.92,548177866.23,507387715,1716926,224082,448861,184280,77960,106320,21797,21797,0,99113,46717,52396,20391,20391,0,128734,49213,79521,119002,49434,69568,101872,40537,61335,126461,27198.4864954221,48330.2800000012,1314510467.9,7459,73941,2192,10.0564297839152,26.143293304429,10003
42,1,60,80,0.7,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,"Baseline",9505096870.49,85666776.82,9060023707.05,445073163.44,507378802,1397589,200978,363832,184261,77941,106320,20947,20947,0,99094,46698,52396,19541,19541,0,129323,49802,79521,119430,49862,69568,102449,41114,61335,126461,24774.5123200172,43821.7899999917,1085663476.24,7031,65028,2173,10.3738005442307,26.0328322561211,9414
43,1,50,85,0.7,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,"Baseline",10075250889.2,85678236.35,9400330346.37,674920542.84,507395800,2119124,244607,553089,186004,79684,106320,28412,28412,0,99117,46721,52396,20826,20826,0,126582,47061,79521,117512,47944,69568,100047,38712,61335,126461,29952.5679732361,55281.3199999928,1655817494.95,8949,82026,3916,13.7829086301563,26.0998884444705,12155
44,1,55,85,0.7,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,"Baseline",9884127949.21,85675805.85,9295607696.47,588520252.74,507390657,1852279,229486,482365,186000,79680,106320,27977,27977,0,99113,46717,52396,20391,20391,0,126868,47347,79521,117724,48156,69568,100334,38999,61335,126461,27713.752690312,52850.8199999928,1464694554.96,8737,76883,3912,13.9829145369411,26.0417032207351,11869
45,1,60,85,0.7,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,"Baseline",9655280957.55,85671297.36,9169865407.61,485415549.95,507381744,1532942,206382,397336,185981,79661,106320,27127,27127,0,99094,46698,52396,19541,19541,0,127457,47936,79521,118152,48584,69568,100911,39576,61335,126461,25564.5014069459,48342.3299999982,1235847563.3,8309,67970,3893,14.3510155933203,25.9198325833593,11280
46,1,50,75,1,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,"Baseline",10231574396.9,85673289.93,9433350930.95,798223465.95,507397002,2483170,231458,653857,183331,77011,106320,16865,16865,0,95590,43194,52396,16865,16865,0,129571,50050,79521,119707,50139,69568,102615,41280,61335,126461,36001.6807950306,50334.900000006,1812141002.65,6754,83228,1243,7.37029350726356,26.3315439538976,9166
47,1,55,75,1,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,"Baseline",9959700187.76,85670286.07,9284847787.13,674852400.63,507390581,2102106,216659,552862,183327,77007,106320,16415,16415,0,95586,43190,52396,16415,16415,0,129934,50413,79521,119963,50395,69568,102972,41637,61335,126461,32542.424453599,47331.0399999917,1540266793.51,6498,76807,1239,7.54797441364606,26.3003863744264,8803
48,1,60,75,1,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,"Baseline",9633760533.91,85665087.27,9106271862.84,527488671.06,507380338,1645659,193732,431593,183307,76987,106320,15533,15533,0,95566,43170,52396,15533,15533,0,130607,51086,79521,120457,50889,69568,103628,42293,61335,126461,28821.8034374663,42132.2399999946,1214327139.66,6004,66564,1219,7.84780789287324,26.2261501319532,8130
49,1,50,80,1,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,"Baseline",10504611581.76,85684603.05,9600842148.07,903769433.69,507409237,2825181,243617,741820,184706,78386,106320,24633,24633,0,100175,47779,52396,23128,23128,0,126012,46491,79521,117147,47579,69568,99439,38104,61335,126461,33823.92796249,61648.0199999958,2085178187.51,9314,95463,2618,10.6280193236715,26.2574327096211,12725
50,1,55,80,1,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,"Baseline",10232737372.62,85681599.19,9452339004.25,780398368.37,507402816,2444117,228818,640825,184702,78382,106320,24183,24183,0,100171,47775,52396,22678,22678,0,126375,46854,79521,117403,47835,69568,99796,38461,61335,126461,30920.4527504548,58644.1599999964,1813303978.37,9058,89042,2614,10.8092461646611,26.2190803468083,12362
51,1,60,80,1,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,"Baseline",9906797718.77,85676400.39,9273763079.96,633034638.81,507392573,1987670,205891,519556,184682,78362,106320,23301,23301,0,100151,47755,52396,21796,21796,0,127048,47527,79521,117897,48329,69568,100452,39117,61335,126461,27829.624957527,53445.3599999994,1487364324.52,8564,78799,2594,11.1325694176216,26.1389466058249,11689
52,1,50,85,1,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,"Baseline",10692697058.74,85690086.93,9732146208.59,960550850.15,507412707,3015708,249062,789682,186814,80494,106320,31329,31329,0,100175,47779,52396,23128,23128,0,123687,44166,79521,115645,46077,69568,97607,36272,61335,126461,33862.644502685,67131.900000006,2273263664.49,10816,98933,4726,15.0850649557918,26.1856253987455,15050
53,1,55,85,1,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,"Baseline",10420822849.6,85687083.08,9583643064.77,837179784.83,507406286,2634644,234263,688687,186810,80490,106320,30879,30879,0,100171,47775,52396,22678,22678,0,124050,44529,79521,115901,46333,69568,97964,36629,61335,126461,31209.2673229592,64128.049999997,2001389455.35,10560,92512,4722,15.2919459827067,26.1396606144891,14687
54,1,60,85,1,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,"Baseline",10094883195.74,85681884.27,9405067140.48,689816055.27,507396043,2178197,211336,567418,186790,80470,106320,29997,29997,0,100151,47755,52396,21796,21796,0,124723,45202,79521,116395,46827,69568,98620,37285,61335,126461,28431.5528503363,58929.2399999946,1675449801.49,10066,82269,4702,15.6749008234157,26.0498935587552,14014
55,1,50,75,0.4,30,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,"Baseline",8941210534.68,85646089.6,8726693877.93,214516656.75,507352555,666480,139419,174037,182659,76339,106320,9541,9541,0,94502,42106,52396,9541,9541,0,134645,55124,79521,123327,53759,69568,107380,46045,61335,126461,22554.0021029205,23134.5699999928,521777140.43,3134,38781,571,5.98469762079447,26.1128616012483,4092
56,1,55,75,0.4,30,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56,"Baseline",8873189823.68,85644774.82,8689140635.33,184049188.35,507349792,572973,131722,149242,182657,76337,106320,9242,9242,0,94500,42104,52396,9242,9242,0,134798,55277,79521,123438,53870,69568,107536,46201,61335,126461,20795.636870482,21819.7899999917,453756429.43,3023,36018,569,6.15667604414629,26.0469516015589,3939
57,1,60,75,0.4,30,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57,"Baseline",8778918298.93,85642090.75,8636156960.3,142761338.62,507344361,445159,118445,115121,182643,76323,106320,8641,8641,0,94486,42090,52396,8641,8641,0,135129,55608,79521,123682,54114,69568,107854,46519,61335,126461,18786.0663032289,19135.7199999988,359484904.68,2779,30587,555,6.4228677236431,25.8606475439113,3608
58,1,50,80,0.4,30,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,"Baseline",9044506196.33,85651552.92,8798565403.88,245940792.46,507358431,768102,154141,199116,183364,77044,106320,14447,14447,0,96935,44539,52396,13421,13421,0,133028,53507,79521,122076,52508,69568,105829,44494,61335,126461,21857.3049298388,28597.8900000006,625072802.08,4385,44657,1276,8.8322835190697,25.92311958568,5709
59,1,55,80,0.4,30,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,"Baseline",8976485485.33,85650238.14,8761012161.28,215473324.05,507355668,674595,146444,174321,183362,77042,106320,14148,14148,0,96933,44537,52396,13122,13122,0,133181,53660,79521,122187,52619,69568,105985,44650,61335,126461,20417.4704086159,27283.1099999994,557052091.08,4274,41894,1274,9.00480633305061,25.840837836035,5556
60,1,60,80,0.4,30,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,"Baseline",8882213960.58,85647554.06,8708028486.25,174185474.32,507350237,546781,133171,140200,183348,77028,106320,13547,13547,0,96919,44523,52396,12521,12521,0,133512,53991,79521,122431,52863,69568,106303,44968,61335,126461,18812.9599553307,24599.0300000012,462780566.33,4030,36463,1260,9.30095224034842,25.6409787465183,5225
