"ID","screen","male_ever_smoker_min_age","male_ever_smoker_max_age","male_ever_smoker_uptake","male_ever_smoker_pack_yrs","male_ever_smoker_quitting_period","male_ever_smoker_frequency","male_ever_smoker_family_history","male_never_smoker_min_age","male_never_smoker_max_age","male_never_smoker_uptake","male_never_smoker_frequency","male_never_smoker_family_history","female_ever_smoker_min_age","female_ever_smoker_max_age","female_ever_smoker_uptake","female_ever_smoker_pack_yrs","female_ever_smoker_quitting_period","female_ever_smoker_frequency","female_ever_smoker_family_history","female_never_smoker_min_age","female_never_smoker_max_age","female_never_smoker_uptake","female_never_smoker_frequency","female_never_smoker_family_history","Seed","Strategy","Smoking_ban_policy","Cost","QALY","Treatment_cost","Screen_cost","Life.Years","Total.Screens.Required","Total.number.of.screened.people","False.Positives","Total.cases.diagnosed","Total.Male.cases.diagnosed","Total.Female.cases.diagnosed","Total.screened.detected","Total.Male.screened.detected","Total.Female.screened.detected","Total.cases.diagnosed..80","Total.Male.cases.diagnosed..80","Total.Female.cases.diagnosed..80","Total.screened.detected..80","Total.Male.screened.detected..80","Total.Female.screened.detected..80","Late.cases.diagnosed","Late.Male.cases.diagnosed","Late.Female.cases.diagnosed","Total.deaths","Total.Male.deaths","Total.Female.deaths","Late.deaths","Late.Male.deaths","Late.Female.deaths","Base_Deaths","ICER","QALY_Gain","Additional_cost","Deaths_Averted","LYG","OverDiagnosis","OD_rate","FP_rate","LSA"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Baseline",9706864682.41,85773050.59,9706864682.41,0,507979658,0,0,0,172322,63071,109251,0,0,0,88604,35635,52969,0,0,0,131611,49543,82068,64062,30852,33210,55830,27004,28826,64062,NA,0,0,0,0,0,NA,NA,0
1,1,50,80,1,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Baseline",12160838055.66,85808852.97,11020068584.19,1140769471.48,508027756,3416932,314891,899319,173814,64563,109251,16742,16742,0,92345,39376,52969,15852,15852,0,123228,41160,82068,60134,26924,33210,48652,19826,28826,64062,68542.1855544332,35802.3799999952,2453973373.25,3928,48098,1492,8.91171902998447,26.3194877744128,8383
2,1,50,80,1,5,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,"Baseline",12155853978.38,85808842.62,11017310499.67,1138543478.71,508027720,3410156,312629,897437,173814,64563,109251,16739,16739,0,92345,39376,52969,15849,15849,0,123230,41162,82068,60135,26925,33210,48654,19828,28826,64062,68422.7548973869,35792.0300000012,2448989295.97,3927,48062,1492,8.91331620765876,26.3165966600941,8381
3,1,50,80,1,10,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,"Baseline",12105530941.42,85808762.27,10990142312.67,1115388628.75,508027589,3340197,297779,878802,173814,64563,109251,16708,16708,0,92345,39376,52969,15818,15818,0,123247,41179,82068,60137,26927,33210,48668,19842,28826,64062,67167.5557971655,35711.6799999923,2398666259.01,3925,47931,1492,8.92985396217381,26.3098853151476,8364
4,1,50,80,1,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,"Baseline",11914771252.73,85808195.54,10887629370.26,1027141882.47,508026566,3074550,266941,808359,173812,64561,109251,16557,16557,0,92343,39374,52969,15667,15667,0,123339,41271,82068,60168,26958,33210,48752,19926,28826,64062,62822.8684439674,35144.950000003,2207906570.32,3894,46908,1490,8.99921483360512,26.2919451627067,8272
5,1,50,80,1,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,"Baseline",11569022679.81,85806687.87,10702090451.97,866932227.83,508024238,2595262,227337,681235,173795,64544,109251,16042,16042,0,92311,39342,52969,15154,15154,0,123629,41561,82068,60277,27067,33210,49005,20179,28826,64062,55359.9457922856,33637.2800000012,1862157997.4,3785,44580,1473,9.18214686448074,26.2491802369086,7982
6,1,50,80,1,25,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,"Baseline",11226045859.11,85804041,10519494087.16,706551771.95,508020603,2115097,186943,554141,173725,64474,109251,14995,14995,0,92177,39208,52969,14124,14124,0,124217,42149,82068,60506,27296,33210,49483,20657,28826,64062,49021.0092961073,30990.4099999964,1519181176.7,3556,40945,1403,9.3564521507169,26.1993185182524,7394
7,1,50,80,1,30,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,"Baseline",10947362662.55,85800875.04,10369409275.01,577953387.54,508016409,1728949,150047,452185,173573,64322,109251,13450,13450,0,91801,38832,52969,12638,12638,0,124955,42887,82068,60883,27673,33210,50118,21292,28826,64062,44583.018896685,27824.450000003,1240497980.14,3179,36751,1251,9.30111524163569,26.1537500527777,6656
8,1,50,80,1,35,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,"Baseline",10724490694.32,85798540.85,10249935899.49,474554794.83,508013149,1418682,120344,370333,173471,64220,109251,12344,12344,0,91531,38562,52969,11658,11658,0,125473,43405,82068,61101,27891,33210,50559,21733,28826,64062,39922.1511240129,25490.2599999905,1017626011.91,2961,33491,1149,9.30816591056384,26.1040176727413,6138
9,1,50,80,1,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,"Baseline",12701492159.76,85811660.77,11310277551.55,1391214608.21,508031570,4169962,381153,1098588,173918,64667,109251,18083,18083,0,92620,39651,52969,17110,17110,0,122564,40496,82068,59833,26623,33210,48086,19260,28826,64062,77560.5676365819,38610.1799999923,2994627477.35,4229,51912,1596,8.82596914228834,26.3452760480791,9047
10,1,50,80,1,5,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,"Baseline",12676998668.71,85811615.77,11296974915.75,1380023752.95,508031481,4136106,371895,1089485,173918,64667,109251,18070,18070,0,92620,39651,52969,17097,17097,0,122571,40503,82068,59835,26625,33210,48092,19266,28826,64062,77015.9503028534,38565.1799999923,2970133986.3,4227,51823,1596,8.83231876037632,26.3408384601362,9040
11,1,50,80,1,10,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,"Baseline",12552635927.12,85811453.45,11229914905.26,1322721021.86,508031223,3963354,341079,1043428,173918,64667,109251,18011,18011,0,92620,39651,52969,17038,17038,0,122606,40538,82068,59843,26633,33210,48124,19298,28826,64062,74103.1070266653,38402.8599999994,2845771244.71,4219,51565,1596,8.86125145744268,26.3268938378959,9005
12,1,50,80,1,15,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,"Baseline",12260839230.98,85810602.98,11073091264.11,1187747966.87,508029695,3557208,296963,935906,173913,64662,109251,17763,17763,0,92613,39644,52969,16790,16790,0,122748,40680,82068,59904,26694,33210,48256,19430,28826,64062,68010.9720997774,37552.3900000006,2553974548.57,4158,50037,1591,8.95682035692169,26.3101286177249,8863
13,1,50,80,1,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,"Baseline",11818620655.85,85808709.55,10835517107.63,983103548.22,508026801,2944603,246543,773407,173888,64637,109251,17089,17089,0,92554,39585,52969,16124,16124,0,123115,41047,82068,60050,26840,33210,48579,19753,28826,64062,59220.9075486326,35658.9599999934,2111755973.44,4012,47143,1566,9.16378957223945,26.2652384718755,8496
14,1,50,80,1,25,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,"Baseline",11406889956.57,85805772.38,10616132531.62,790757424.95,508022801,2368163,200259,620787,173812,64561,109251,15893,15893,0,92389,39420,52969,14957,14957,0,123781,41713,82068,60313,27103,33210,49121,20295,28826,64062,51953.9204352951,32721.7899999917,1700025274.16,3749,43143,1490,9.37519662744605,26.2138628126527,7830
15,1,50,80,1,30,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,"Baseline",11080361386.54,85802313.03,10440319367.93,640042018.61,508018187,1915953,159415,501520,173648,64397,109251,14207,14207,0,91999,39030,52969,13335,13335,0,124586,42518,82068,60726,27516,33210,49819,20993,28826,64062,46937.1899311921,29262.4399999976,1373496704.13,3336,38529,1326,9.33342718378264,26.1760074490345,7025
16,1,50,80,1,35,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,"Baseline",10815554768.42,85799655.53,10298735443.6,516819324.82,508014511,1546207,126341,403963,173537,64286,109251,12962,12962,0,91710,38741,52969,12217,12217,0,125176,43108,82068,60970,27760,33210,50318,21492,28826,64062,41672.3392727102,26604.9399999976,1108690086.01,3092,34853,1215,9.37355346397161,26.1260620343848,6435
17,1,0,0,0,0,0,0,0,0,0,0,0,0,50,80,1,1,15,1,0,0,0,0,0,0,1,17,"Baseline",10041362548.5,85778186.36,9894134151.89,147228396.61,507987280,450831,44897,118460,172467,63071,109396,2183,0,2183,89045,35635,53410,2071,0,2071,130784,49543,81241,63461,30852,32609,54887,27004,27883,64062,65131.0058842728,5135.76999999583,334497866.09,601,7622,145,6.64223545579478,26.2759215759342,827
18,1,0,0,0,0,0,0,0,0,0,0,0,0,50,80,1,5,15,1,0,0,0,0,0,0,1,18,"Baseline",10039290499.97,85778183.58,9893009125.28,146281374.69,507987280,447889,43898,117694,172467,63071,109396,2181,0,2181,89045,35635,53410,2069,0,2069,130785,49543,81242,63461,30852,32609,54888,27004,27884,64062,64762.6076731782,5132.98999999464,332425817.559999,601,7622,145,6.64832645575424,26.2774928609544,826
19,1,0,0,0,0,0,0,0,0,0,0,0,0,50,80,1,10,15,1,0,0,0,0,0,0,1,19,"Baseline",10019698741.46,85778105.86,9882478433.55,137220307.91,507987125,419684,38198,110270,172467,63071,109396,2158,0,2158,89045,35635,53410,2046,0,2046,130792,49543,81249,63468,30852,32616,54899,27004,27895,64062,61882.7597834057,5055.26999999583,312834059.049999,594,7467,145,6.7191844300278,26.2745303609382,819
20,1,0,0,0,0,0,0,0,0,0,0,0,0,50,80,1,15,15,1,0,0,0,0,0,0,1,20,"Baseline",9961851632.28,85777894.55,9851209170.42,110642461.86,507986818,337816,29208,88555,172463,63071,109392,2073,0,2073,89041,35635,53406,1961,0,1961,130820,49543,81277,63479,30852,32627,54924,27004,27920,64062,52640.1848632825,4843.95999999344,254986949.870001,583,7160,141,6.80173661360347,26.2139744713098,791
21,1,0,0,0,0,0,0,0,0,0,0,0,0,50,80,1,20,15,1,0,0,0,0,0,0,1,21,"Baseline",9880880845.55,85777300.15,9807184393.89,73696451.66,507985829,224870,20328,58777,172454,63071,109383,1880,0,1880,89024,35635,53389,1768,0,1768,130900,49543,81357,63530,30852,32678,55015,27004,28011,64062,40949.2190108862,4249.56000000238,174016163.139999,532,6171,132,7.02127659574468,26.138213189843,711
22,1,0,0,0,0,0,0,0,0,0,0,0,0,50,80,1,25,15,1,0,0,0,0,0,0,1,22,"Baseline",9818084985.36,85776338.6,9771772542.73,46312442.63,507984337,141537,13650,36826,172426,63071,109355,1495,0,1495,88960,35635,53325,1392,0,1392,131069,49543,81526,63640,30852,32788,55202,27004,28198,64062,33826.0233242367,3288.00999999046,111220302.950001,422,4679,104,6.95652173913043,26.0186382359383,542
23,1,0,0,0,0,0,0,0,0,0,0,0,0,50,80,1,30,15,1,0,0,0,0,0,0,1,23,"Baseline",9781321002.17,85775474.46,9750688936.74,30632065.43,507983139,93471,8589,24286,172394,63071,109323,1086,0,1086,88848,35635,53213,999,0,999,131221,49543,81678,63767,30852,32915,55376,27004,28372,64062,30717.9509463426,2423.86999998987,74456319.7600002,295,3481,72,6.62983425414365,25.9823902600807,390
24,1,0,0,0,0,0,0,0,0,0,0,0,0,50,80,1,35,15,1,0,0,0,0,0,0,1,24,"Baseline",9759946767.32,85775013.98,9737996342.9,21950424.42,507982419,67009,5769,17361,172373,63071,109302,871,0,871,88785,35635,53150,825,0,825,131279,49543,81736,63822,30852,32970,55459,27004,28455,64062,27035.9352497383,1963.3900000006,53082084.9099998,240,2761,51,5.85533869115959,25.9084600576042,332
25,1,0,0,0,0,0,0,0,0,0,0,0,0,50,80,1,1,20,1,0,0,0,0,0,0,1,25,"Baseline",10130541919.11,85778746.96,9942783183.77,187758735.34,507988077,576116,56761,151809,172482,63071,109411,2426,0,2426,89088,35635,53453,2303,0,2303,130700,49543,81157,63402,30852,32550,54792,27004,27788,64062,74376.7059900874,5696.36999998987,423677236.700001,660,8419,160,6.59521846661171,26.3504224843608,911
26,1,0,0,0,0,0,0,0,0,0,0,0,0,50,80,1,5,20,1,0,0,0,0,0,0,1,26,"Baseline",10120726343.93,85778730.06,9937405076,183321267.93,507988040,562265,53036,148114,172482,63071,109411,2417,0,2417,89088,35635,53453,2294,0,2294,130703,49543,81160,63403,30852,32551,54794,27004,27790,64062,72869.7680452731,5679.46999999881,413861661.52,659,8382,160,6.61977658254034,26.3423830400256,908
27,1,0,0,0,0,0,0,0,0,0,0,0,0,50,80,1,10,20,1,0,0,0,0,0,0,1,27,"Baseline",10076707704.38,85778594.26,9913530109.61,163177594.78,507987784,499733,42715,131472,172481,63071,109410,2366,0,2366,89087,35635,53452,2243,0,2243,130715,49543,81172,63414,30852,32562,54813,27004,27809,64062,66714.4728978962,5543.67000000179,369843021.969999,648,8126,159,6.72020287404903,26.308448711612,896
28,1,0,0,0,0,0,0,0,0,0,0,0,0,50,80,1,15,20,1,0,0,0,0,0,0,1,28,"Baseline",9995087529.04,85778237.9,9869457831.39,125629697.66,507987267,384065,31545,100686,172474,63071,109403,2226,0,2226,89077,35635,53442,2103,0,2103,130763,49543,81220,63436,30852,32584,54859,27004,27855,64062,55563.0657566,5187.31000000238,288222846.630001,626,7609,152,6.82839173405211,26.2158749170062,848
29,1,0,0,0,0,0,0,0,0,0,0,0,0,50,80,1,20,20,1,0,0,0,0,0,0,1,29,"Baseline",9898018330.82,85777531.17,9816642070.97,81376259.86,507986148,248541,21357,65020,172460,63071,109389,1976,0,1976,89045,35635,53410,1854,0,1854,130862,49543,81319,63497,30852,32645,54967,27004,27963,64062,42662.7017953203,4480.57999999821,191153648.41,565,6490,138,6.9838056680162,26.1606736916646,749
30,1,0,0,0,0,0,0,0,0,0,0,0,0,50,80,1,25,20,1,0,0,0,0,0,0,1,30,"Baseline",9828215588.72,85776517.16,9777455944.7,50759644.02,507984578,155174,14228,40440,172431,63071,109360,1566,0,1566,88976,35635,53341,1456,0,1456,131039,49543,81496,63613,30852,32761,55163,27004,28159,64062,35006.0452580648,3466.56999999285,121350906.309999,449,4920,109,6.96040868454662,26.0610669313158,572
31,1,0,0,0,0,0,0,0,0,0,0,0,0,50,80,1,30,20,1,0,0,0,0,0,0,1,31,"Baseline",9787777506.51,85775594.79,9754374760.09,33402746.42,507983288,102007,8919,26521,172399,63071,109328,1143,0,1143,88862,35635,53227,1049,0,1049,131199,49543,81656,63748,30852,32896,55347,27004,28343,64062,31802.8551607207,2544.20000000298,80912824.1000004,314,3630,77,6.73665791776028,25.9991961335987,412
32,1,0,0,0,0,0,0,0,0,0,0,0,0,50,80,1,35,20,1,0,0,0,0,0,0,1,32,"Baseline",9763434635.69,85775075.78,9739992096.59,23442539.11,507982486,71633,5946,18557,172377,63071,109306,907,0,907,88798,35635,53163,855,0,855,131267,49543,81724,63811,30852,32959,55442,27004,28438,64062,27933.1585086176,2025.18999999762,56569953.2800007,251,2828,55,6.06394707828004,25.9056580067846,344
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Mild (20%)",9549922694.91,85783366.32,9549922694.91,0,507997366,0,0,0,166881,58665,108216,0,0,0,85770,33393,52377,0,0,0,127360,46093,81267,62077,29225,32852,54065,25545,28520,62077,NA,0,0,0,0,0,NA,NA,0
1,1,50,80,1,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Mild (20%)",11976390902.12,85817820.39,10850718080.3,1125672821.82,508043374,3353515,312400,882878,168300,60084,108216,15963,15963,0,89309,36932,52377,15120,15120,0,119409,38142,81267,58336,25484,32852,47212,18692,28520,62077,70426.1704701202,34454.0700000077,2426468207.21,3741,46008,1419,8.88930652133058,26.3269435204554,7951
2,1,50,80,1,5,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,"Mild (20%)",11971006281.29,85817810.04,10847757969.73,1123248311.57,508043338,3346005,309918,880827,168300,60084,108216,15960,15960,0,89309,36932,52377,15117,15117,0,119411,38144,81267,58337,25485,32852,47214,18694,28520,62077,70291.001854011,34443.7200000137,2421083586.38,3740,45972,1419,8.89097744360902,26.3247365141415,7949
3,1,50,80,1,10,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,"Mild (20%)",11916851825.71,85817714.06,10818499417.23,1098352408.48,508043166,3269852,293825,860546,168299,60083,108216,15927,15927,0,89308,36931,52377,15084,15084,0,119429,38162,81267,58341,25489,32852,47229,18709,28520,62077,68910.7676603859,34347.7400000095,2366929130.8,3736,45800,1418,8.90312048722295,26.3175825694863,7931
4,1,50,80,1,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,"Mild (20%)",11720162459.77,85817129.89,10712795140.86,1007367318.91,508042096,2995177,261321,787729,168297,60081,108216,15771,15771,0,89306,36929,52377,14928,14928,0,119523,38256,81267,58374,25522,32852,47316,18796,28520,62077,64277.5561014283,33763.5700000077,2170239764.86,3703,44730,1416,8.97850485067529,26.2999148297413,7837
5,1,50,80,1,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,"Mild (20%)",11375170098.28,85815637.86,10527745531.46,847424566.82,508039862,2518400,221006,661280,168278,60062,108216,15245,15245,0,89268,36891,52377,14404,14404,0,119814,38547,81267,58479,25627,32852,47571,19051,28520,62077,56559.042530032,32271.5400000066,1825247403.37,3598,42496,1397,9.16366021646441,26.2579415501906,7546
6,1,50,80,1,25,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,"Mild (20%)",11034221401.91,85812983.58,10345918155.34,688303246.57,508036210,2044129,180195,535697,168204,59988,108216,14192,14192,0,89126,36749,52377,13370,13370,0,120395,39128,81267,58717,25865,32852,48051,19531,28520,62077,50116.0035398187,29617.2600000054,1484298707,3360,38844,1323,9.32215332581736,26.2066141618264,6965
7,1,50,80,1,30,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,"Mild (20%)",10759815100.99,85809952.58,10197845808.62,561969292.37,508032220,1667081,143932,436097,168062,59846,108216,12726,12726,0,88772,36395,52377,11968,11968,0,121091,39824,81267,59072,26220,32852,48647,20127,28520,62077,45508.1837791309,26586.2600000054,1209892406.08,3005,34854,1181,9.28021373565928,26.159316793845,6269
8,1,50,80,1,35,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,"Mild (20%)",10539974790.3,85807698.18,10079914570.96,460060219.34,508029021,1363241,115179,355904,167972,59756,108216,11689,11689,0,88537,36160,52377,11039,11039,0,121569,40302,81267,59273,26421,32852,49058,20538,28520,62077,40689.5360810648,24331.8600000143,990052095.389999,2804,31655,1091,9.33356146804688,26.1071960130307,5791
9,1,50,80,1,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,"Mild (20%)",12540111300.6,85820783.7,11152891753.72,1387219546.88,508047471,4151847,380427,1094130,168408,60192,108216,17399,17399,0,89602,37225,52377,16465,16465,0,118692,37425,81267,58015,25163,32852,46610,18090,28520,62077,79914.430291196,37417.3800000101,2990188605.69,4062,50105,1527,8.7763664578424,26.3528497076121,8668
10,1,50,80,1,5,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,"Mild (20%)",12514327655.45,85820738.71,11138918597.81,1375409057.64,508047382,4115520,370580,1084420,168408,60192,108216,17386,17386,0,89602,37225,52377,16452,16452,0,118699,37432,81267,58017,25165,32852,46616,18096,28520,62077,79320.7220769117,37372.3900000006,2964404960.54,4060,50016,1527,8.78292879328195,26.3495256978462,8661
11,1,50,80,1,10,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,"Mild (20%)",12382873951.3,85820547.32,11068043491.27,1314830460.04,508047056,3930281,337880,1035084,168407,60191,108216,17319,17319,0,89601,37224,52377,16385,16385,0,118739,37472,81267,58027,25175,32852,46652,18132,28520,62077,76193.5197114117,37181,2832951256.39,4050,49690,1526,8.81113228246435,26.3361322002167,8621
12,1,50,80,1,15,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,"Mild (20%)",12080846483.07,85819669.29,10905719871.07,1175126612,508045459,3506959,291755,922932,168402,60186,108216,17062,17062,0,89594,37217,52377,16128,16128,0,118886,37619,81267,58091,25239,32852,46789,18269,28520,62077,69716.7143117779,36302.9700000137,2530923788.16,3986,48093,1521,8.91454694643066,26.3171596816501,8474
13,1,50,80,1,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,"Mild (20%)",11635257276.12,85817782.43,10666476054.63,968781221.49,508042637,2888853,240356,759020,168375,60159,108216,16371,16371,0,89529,37152,52377,15445,15445,0,119258,37991,81267,58235,25383,32852,47118,18598,28520,62077,60591.8153216367,34416.1100000143,2085334581.21,3842,45271,1494,9.1258933479934,26.2740956358804,8102
14,1,50,80,1,25,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,"Mild (20%)",11222670505.05,85814806.51,10446398456.89,776272048.16,508038573,2312516,193579,606353,168294,60078,108216,15148,15148,0,89349,36972,52377,14254,14254,0,119929,38662,81267,58510,25658,32852,47669,19149,28520,62077,53204.1253611805,31440.1900000125,1672747810.14,3567,41207,1413,9.32796408766834,26.2204888528339,7431
15,1,50,80,1,30,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,"Mild (20%)",10898447250.87,85811466.76,10271564617.28,626882633.59,508034121,1865576,153346,488443,168140,59924,108216,13536,13536,0,88981,36604,52377,12712,12712,0,120695,39428,81267,58903,26051,32852,48330,19810,28520,62077,47989.4462848055,28100.4400000125,1348524555.96,3174,36755,1259,9.30112293144208,26.1818869882546,6665
16,1,50,80,1,35,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,"Mild (20%)",10634871042.87,85808877.7,10130602105.86,504268937.01,508030483,1498666,121196,391585,168041,59825,108216,12356,12356,0,88727,36350,52377,11642,11642,0,121248,39981,81267,59132,26280,32852,48802,20282,28520,62077,42528.0148686418,25511.3800000101,1084948347.96,2945,33117,1160,9.38815150534153,26.1289039719324,6112
17,1,0,0,0,0,0,0,0,0,0,0,0,0,50,80,1,1,15,1,0,0,0,0,0,0,1,17,"Mild (20%)",9877954453.64,85788259.25,9733654665.28,144299788.36,508004530,438506,44156,115191,167021,58665,108356,2057,0,2057,86189,33393,52796,1954,0,1954,126594,46093,80501,61511,29225,32286,53182,25545,27637,62077,67041.9888961256,4892.93000000715,328031758.73,566,7164,140,6.80602819640253,26.2689678134393,766
18,1,0,0,0,0,0,0,0,0,0,0,0,0,50,80,1,5,15,1,0,0,0,0,0,0,1,18,"Mild (20%)",9875660257.06,85788252.17,9732408626.58,143251630.48,508004530,435177,43048,114307,167021,58665,108356,2053,0,2053,86189,33393,52796,1950,0,1950,126596,46093,80503,61511,29225,32286,53183,25545,27638,62077,66669.5789165454,4885.85000000894,325737562.15,566,7164,140,6.81928884559182,26.2667834007772,764
19,1,0,0,0,0,0,0,0,0,0,0,0,0,50,80,1,10,15,1,0,0,0,0,0,0,1,19,"Mild (20%)",9854997763.44,85788170.31,9721318248.29,133679515.16,508004362,405177,36959,106438,167020,58665,108355,2028,0,2028,86188,33393,52795,1925,0,1925,126603,46093,80510,61518,29225,32293,53194,25545,27649,62077,63504.5178131918,4803.99000000954,305075068.530001,559,6996,139,6.85404339250493,26.269506906858,757
20,1,0,0,0,0,0,0,0,0,0,0,0,0,50,80,1,15,15,1,0,0,0,0,0,0,1,20,"Mild (20%)",9796275367.24,85787974.82,9689571169.44,106704197.8,508004082,322285,27740,84527,167017,58665,108352,1947,0,1947,86185,33393,52792,1844,0,1844,126628,46093,80535,61528,29225,32303,53218,25545,27673,62077,53456.1510968862,4608.5,246352672.33,549,6716,136,6.98510529019004,26.2274074188994,732
21,1,0,0,0,0,0,0,0,0,0,0,0,0,50,80,1,20,15,1,0,0,0,0,0,0,1,21,"Mild (20%)",9716637176.16,85787413.55,9646113223.72,70523952.44,508003202,212611,19072,55541,167008,58665,108343,1754,0,1754,86169,33393,52776,1651,0,1651,126706,46093,80613,61575,29225,32350,53304,25545,27759,62077,41192.2429043638,4047.23000000417,166714481.25,502,5836,127,7.2405929304447,26.1232955961827,654
22,1,0,0,0,0,0,0,0,0,0,0,0,0,50,80,1,25,15,1,0,0,0,0,0,0,1,22,"Mild (20%)",9656157594.3,85786487.86,9612094884.26,44062710.04,508001786,132936,12603,34626,166979,58665,108314,1379,0,1379,86102,33393,52709,1285,0,1285,126860,46093,80767,61678,29225,32453,53478,25545,27933,62077,34032.8489751136,3121.54000000656,106234899.389999,399,4420,98,7.10659898477157,26.0471204188482,500
23,1,0,0,0,0,0,0,0,0,0,0,0,0,50,80,1,30,15,1,0,0,0,0,0,0,1,23,"Mild (20%)",9621016652.05,85785652.72,9591879213.83,29137438.22,508000587,87741,7909,22840,166951,58665,108286,1010,0,1010,86001,33393,52608,928,0,928,127001,46093,80908,61796,29225,32571,53639,25545,28094,62077,31094.2779652791,2286.40000000596,71093957.1399994,281,3221,70,6.93069306930693,26.031159891043,359
24,1,0,0,0,0,0,0,0,0,0,0,0,0,50,80,1,35,15,1,0,0,0,0,0,0,1,24,"Mild (20%)",9600721156.77,85785206.81,9579875462.37,20845694.4,507999896,62799,5322,16295,166931,58665,108266,810,0,810,85942,33393,52549,766,0,766,127055,46093,80962,61850,29225,32625,53719,25545,28174,62077,27600.5095706781,1840.49000000954,50798461.8600006,227,2530,50,6.17283950617284,25.9478654118696,305
25,1,0,0,0,0,0,0,0,0,0,0,0,0,50,80,1,1,20,1,0,0,0,0,0,0,1,25,"Mild (20%)",9971513586.73,85788848.09,9784646306.99,186867279.73,508005377,572101,56557,150768,167037,58665,108372,2320,0,2320,86237,33393,52844,2205,0,2205,126503,46093,80410,61446,29225,32221,53078,25545,27533,62077,76907.8038332828,5481.77000001073,421590891.82,631,8011,156,6.72413793103448,26.3533886499062,857
26,1,0,0,0,0,0,0,0,0,0,0,0,0,50,80,1,5,20,1,0,0,0,0,0,0,1,26,"Mild (20%)",9961101613.18,85788826.88,9778950440.74,182151172.44,508005340,557128,52556,146771,167037,58665,108372,2309,0,2309,86237,33393,52844,2194,0,2194,126507,46093,80414,61447,29225,32222,53080,25545,27535,62077,75299.7711351621,5460.56000000238,411178918.27,630,7974,156,6.75617150281507,26.3442153329217,853
27,1,0,0,0,0,0,0,0,0,0,0,0,0,50,80,1,10,20,1,0,0,0,0,0,0,1,27,"Mild (20%)",9914664866.89,85788688.41,9753743881.61,160920985.28,508005071,490451,41582,129020,167035,58665,108370,2255,0,2255,86235,33393,52842,2140,0,2140,126518,46093,80425,61458,29225,32233,53098,25545,27553,62077,68533.6347148873,5322.09000000358,364742171.98,619,7705,154,6.82926829268293,26.3063996199416,842
