"ID","screen","male_ever_smoker_min_age","male_ever_smoker_max_age","male_ever_smoker_uptake","male_ever_smoker_pack_yrs","male_ever_smoker_quitting_period","male_ever_smoker_frequency","male_ever_smoker_family_history","male_never_smoker_min_age","male_never_smoker_max_age","male_never_smoker_uptake","male_never_smoker_frequency","male_never_smoker_family_history","female_ever_smoker_min_age","female_ever_smoker_max_age","female_ever_smoker_uptake","female_ever_smoker_pack_yrs","female_ever_smoker_quitting_period","female_ever_smoker_frequency","female_ever_smoker_family_history","female_never_smoker_min_age","female_never_smoker_max_age","female_never_smoker_uptake","female_never_smoker_frequency","female_never_smoker_family_history","Seed","Strategy","Smoking_ban_policy","Cost","QALY","Treatment_cost","Screen_cost","Life.Years","Total.Screens.Required","Total.number.of.screened.people","False.Positives","Total.cases.diagnosed","Total.Male.cases.diagnosed","Total.Female.cases.diagnosed","Total.screened.detected","Total.Male.screened.detected","Total.Female.screened.detected","Total.cases.diagnosed..80","Total.Male.cases.diagnosed..80","Total.Female.cases.diagnosed..80","Total.screened.detected..80","Total.Male.screened.detected..80","Total.Female.screened.detected..80","Late.cases.diagnosed","Late.Male.cases.diagnosed","Late.Female.cases.diagnosed","Total.deaths","Total.Male.deaths","Total.Female.deaths","Late.deaths","Late.Male.deaths","Late.Female.deaths","Base_Deaths","ICER","QALY_Gain","Additional_cost","Deaths_Averted","LYG","OverDiagnosis","OD_rate","FP_rate","LSA"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Baseline",9706864682.41,85773050.59,9706864682.41,0,507979658,0,0,0,172322,63071,109251,0,0,0,88604,35635,52969,0,0,0,131611,49543,82068,64062,30852,33210,55830,27004,28826,64062,NA,0,0,0,0,0,NA,NA,0
1,1,60,80,1,1,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Baseline",10493239164.16,85794618.87,10141720657.8,351518506.36,508008039,1049808,217433,272787,173357,64106,109251,12761,12761,0,91145,38176,52969,11826,11826,0,126639,44571,82068,61382,28172,33210,51327,22501,28826,64062,36459.7678512128,21568.2800000012,786374481.75,2680,28381,1035,8.11064963560849,25.9844657308765,4972
2,1,60,80,1,5,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,"Baseline",10493210999.34,85794618.87,10141704218.42,351506780.92,508008039,1049771,217403,272775,173357,64106,109251,12761,12761,0,91145,38176,52969,11826,11826,0,126639,44571,82068,61382,28172,33210,51327,22501,28826,64062,36458.4620067041,21568.2800000012,786346316.93,2680,28381,1035,8.11064963560849,25.9842384672467,4972
3,1,60,80,1,10,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,"Baseline",10491171332.1,85794607.89,10140551211.96,350620120.14,508008016,1047087,215936,272020,173357,64106,109251,12755,12755,0,91145,38176,52969,11820,11820,0,126640,44572,82068,61382,28172,33210,51328,22502,28826,64062,36382.4156870345,21557.299999997,784306649.69,2680,28358,1035,8.11446491571933,25.9787391114587,4971
4,1,60,80,1,15,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,"Baseline",10471554412.94,85794483.83,10129999112.41,341555300.53,508007787,1019623,205478,264870,173356,64105,109251,12704,12704,0,91147,38178,52969,11772,11772,0,126663,44595,82068,61395,28185,33210,51352,22526,28826,64062,35677.7477660957,21433.2399999946,764689730.530001,2667,28129,1034,8.13916876574307,25.9772484535951,4948
5,1,60,80,1,20,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,"Baseline",10399526722.43,85793841.03,10091242516.5,308284205.93,508006771,919862,183047,238229,173350,64099,109251,12419,12419,0,91136,38167,52969,11495,11495,0,126790,44722,82068,61456,28246,33210,51465,22639,28826,64062,33316.3723336341,20790.4399999976,692662040.02,2606,27113,1028,8.27763910137692,25.8983412729301,4821
6,1,60,80,1,25,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,"Baseline",10277115413.8,85792293.37,10024999975.04,252115438.76,508004721,752394,155873,194433,173293,64042,109251,11632,11632,0,91037,38068,52969,10730,10730,0,127129,45061,82068,61609,28399,33210,51758,22932,28826,64062,29634.5294905395,19242.7800000012,570250731.389999,2453,25063,971,8.34766162310867,25.8419126149331,4482
7,1,60,80,1,30,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,"Baseline",10184235850.72,85790298.29,9973703784.43,210532066.29,508002155,628303,128553,161929,173183,63932,109251,10439,10439,0,90773,37804,52969,9601,9601,0,127575,45507,82068,61862,28652,33210,52164,23338,28826,64062,27677.3812340148,17247.700000003,477371168.309999,2200,22497,861,8.24791646709455,25.7724378206057,4036
8,1,60,80,1,35,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,"Baseline",10130662056.33,85789172.83,9944049241.92,186612814.41,508000661,556202,106165,142978,173120,63869,109251,9723,9723,0,90587,37618,52969,8990,8990,0,127849,45781,82068,62002,28792,33210,52398,23572,28826,64062,26286.5069568584,16122.2399999946,423797373.92,2060,21003,798,8.207343412527,25.706128349053,3762
9,1,60,80,1,1,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,"Baseline",10664510835.45,85796401.22,10234866426.36,429644409.09,508010519,1284231,264555,334580,173422,64171,109251,13828,13828,0,91314,38345,52969,12806,12806,0,126259,44191,82068,61156,27946,33210,50960,22134,28826,64062,41011.5766915152,23350.6299999952,957646153.040001,2906,30861,1100,7.95487416835407,26.052945303454,5352
10,1,60,80,1,5,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,"Baseline",10664060809.16,85796399.59,10234613005.16,429447804,508010519,1283635,264165,334413,173422,64171,109251,13826,13826,0,91314,38345,52969,12804,12804,0,126260,44192,82068,61156,27946,33210,50961,22135,28826,64062,40995.165820806,23349,957196126.75,2906,30861,1100,7.95602488065963,26.0520319249631,5351
11,1,60,80,1,10,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,"Baseline",10655394705.47,85796384.52,10229938485.86,425456219.61,508010499,1271534,258389,331146,173422,64171,109251,13812,13812,0,91314,38345,52969,12790,12790,0,126263,44195,82068,61158,27948,33210,50965,22139,28826,64062,40650.2472176918,23333.9299999923,948530023.06,2904,30841,1100,7.96408919779901,26.0430314879508,5348
12,1,60,80,1,15,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,"Baseline",10609511881.54,85796117.69,10205193049.79,404318831.76,508010030,1207756,237333,314420,173420,64169,109251,13706,13706,0,91314,38345,52969,12687,12687,0,126306,44238,82068,61186,27976,33210,51012,22186,28826,64062,39131.3688816641,23067.099999994,902647199.130001,2876,30372,1098,8.01109003356194,26.0334040981788,5305
13,1,60,80,1,20,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,"Baseline",10506135325.79,85795229.66,10149517473.28,356617852.5,508008649,1064869,207552,276476,173410,64159,109251,13298,13298,0,91288,38319,52969,12294,12294,0,126481,44413,82068,61274,28064,33210,51169,22343,28826,64062,36037.1577068046,22179.0699999928,799270643.380001,2788,28991,1088,8.18168145585802,25.9633814112346,5130
14,1,60,80,1,25,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,"Baseline",10361068575.97,85793487.46,10070848195.94,290220380.02,508006312,866473,173283,224461,173347,64096,109251,12395,12395,0,91170,38201,52969,11426,11426,0,126860,44792,82068,61449,28239,33210,51501,22675,28826,64062,32010.9632032852,20436.8699999899,654203893.56,2613,26654,1025,8.26946349334409,25.9051349551573,4751
15,1,60,80,1,30,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,"Baseline",10248518275.26,85791312.09,10008854832.61,239663442.66,508003472,715635,139512,184935,173229,63978,109251,11086,11086,0,90896,37927,52969,10185,10185,0,127343,45275,82068,61731,28521,33210,51950,23124,28826,64062,29660.9584563152,18261.5,541653592.85,2331,23814,907,8.18149016777918,25.8420843027521,4268
16,1,60,80,1,35,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,"Baseline",10175486266.81,85789935.15,9968747749.35,206738517.45,508001613,616676,113337,158875,173161,63910,109251,10249,10249,0,90698,37729,52969,9456,9456,0,127662,45594,82068,61898,28688,33210,52228,23402,28826,64062,27754.4445576274,16884.5600000024,468621584.4,2164,21955,839,8.18616450385404,25.7631235851565,3949
17,1,0,0,0,0,0,0,0,0,0,0,0,0,60,80,1,1,15,2,0,0,0,0,0,0,1,17,"Baseline",9811952956.15,85776134.63,9771153024.07,40799932.09,507984020,123432,26536,32137,172432,63071,109361,1661,0,1661,88940,35635,53305,1542,0,1542,131220,49543,81677,63621,30852,32769,55227,27004,28223,64062,34074.8737825333,3084.03999999166,105088273.74,441,4362,110,6.62251655629139,26.0361980685722,391
18,1,0,0,0,0,0,0,0,0,0,0,0,0,60,80,1,5,15,2,0,0,0,0,0,0,1,18,"Baseline",9811934600.62,85776134.63,9771142926.69,40791673.92,507984020,123407,26523,32129,172432,63071,109361,1661,0,1661,88940,35635,53305,1542,0,1542,131220,49543,81677,63621,30852,32769,55227,27004,28223,64062,34068.9220017527,3084.03999999166,105069918.210001,441,4362,110,6.62251655629139,26.0349899114313,391
19,1,0,0,0,0,0,0,0,0,0,0,0,0,60,80,1,10,15,2,0,0,0,0,0,0,1,19,"Baseline",9811078250.45,85776134.15,9770661171.55,40417078.89,507984020,122244,25861,31817,172432,63071,109361,1657,0,1657,88940,35635,53305,1538,0,1538,131220,49543,81677,63621,30852,32769,55227,27004,28223,64062,33796.5105397399,3083.56000000238,104213568.040001,441,4362,110,6.63850331925166,26.027453290141,391
20,1,0,0,0,0,0,0,0,0,0,0,0,0,60,80,1,15,15,2,0,0,0,0,0,0,1,20,"Baseline",9804383915.59,85776101.88,9767075690.89,37308224.71,507983976,112796,22365,29367,172430,63071,109359,1635,0,1635,88938,35635,53303,1516,0,1516,131222,49543,81679,63629,30852,32777,55235,27004,28231,64062,31960.001566638,3051.28999999166,97519233.1800003,433,4318,108,6.60550458715596,26.0354977126848,389
21,1,0,0,0,0,0,0,0,0,0,0,0,0,60,80,1,20,15,2,0,0,0,0,0,0,1,21,"Baseline",9783867055.19,85775854.64,9755441617.39,28425437.8,507983604,85925,16803,22300,172422,63071,109351,1515,0,1515,88925,35635,53290,1400,0,1400,131259,49543,81716,63662,30852,32810,55286,27004,28282,64062,27461.1268629598,2804.04999999702,77002372.7800007,400,3946,100,6.6006600660066,25.9528658713995,352
22,1,0,0,0,0,0,0,0,0,0,0,0,0,60,80,1,25,15,2,0,0,0,0,0,0,1,22,"Baseline",9756381364.65,85775292.54,9738967715.01,17413649.63,507982785,52783,11667,13602,172399,63071,109328,1205,0,1205,88873,35635,53238,1102,0,1102,131330,49543,81787,63736,30852,32884,55396,27004,28392,64062,22086.4346840625,2241.95000000298,49516682.2399998,326,3127,77,6.39004149377593,25.7696606862058,281
23,1,0,0,0,0,0,0,0,0,0,0,0,0,60,80,1,30,15,2,0,0,0,0,0,0,1,23,"Baseline",9740113242.73,85774705.84,9728708047.69,11405195.05,507981976,34541,7453,8813,172376,63071,109305,869,0,869,88784,35635,53149,783,0,783,131405,49543,81862,63833,30852,32981,55520,27004,28516,64062,20086.7302945173,1655.25,33248560.3199997,229,2318,54,6.21403912543153,25.5146058307519,206
24,1,0,0,0,0,0,0,0,0,0,0,0,0,60,80,1,35,15,2,0,0,0,0,0,0,1,24,"Baseline",9733255119.48,85774422.01,9724214051.82,9041067.66,507981591,27409,5176,7015,172361,63071,109290,721,0,721,88738,35635,53103,667,0,667,131442,49543,81899,63868,30852,33016,55573,27004,28569,64062,19243.1472998536,1371.42000000179,26390437.0699997,194,1933,39,5.40915395284327,25.5937830639571,169
25,1,0,0,0,0,0,0,0,0,0,0,0,0,60,80,1,1,20,2,0,0,0,0,0,0,1,25,"Baseline",9837247037.46,85776510.13,9785212388.84,52034648.62,507984531,157659,33802,41137,172445,63071,109374,1859,0,1859,88970,35635,53335,1726,0,1726,131179,49543,81636,63576,30852,32724,55162,27004,28158,64062,37687.7720882874,3459.53999999166,130382355.049999,486,4873,123,6.61646046261431,26.0923892705142,432
26,1,0,0,0,0,0,0,0,0,0,0,0,0,60,80,1,5,20,2,0,0,0,0,0,0,1,26,"Baseline",9837052512.83,85776510.13,9785100622.72,51951890.11,507984531,157411,33644,41061,172445,63071,109374,1859,0,1859,88970,35635,53335,1726,0,1726,131179,49543,81636,63576,30852,32724,55162,27004,28158,64062,37631.5436214971,3459.53999999166,130187830.42,486,4873,123,6.61646046261431,26.085216408002,432
27,1,0,0,0,0,0,0,0,0,0,0,0,0,60,80,1,10,20,2,0,0,0,0,0,0,1,27,"Baseline",9833378152.57,85776496.55,9783080206.92,50297945.65,507984510,152366,31282,39715,172445,63071,109374,1848,0,1848,88970,35635,53335,1715,0,1715,131180,49543,81637,63578,30852,32726,55165,27004,28161,64062,36713.5631754984,3445.95999999344,126513470.16,484,4852,123,6.65584415584416,26.0655264297809,431
28,1,0,0,0,0,0,0,0,0,0,0,0,0,60,80,1,15,20,2,0,0,0,0,0,0,1,28,"Baseline",9818887952.73,85776387.67,9775295535.54,43592417.2,507984367,131984,25043,34335,172440,63071,109369,1785,0,1785,88963,35635,53328,1652,0,1652,131189,49543,81646,63592,30852,32740,55182,27004,28178,64062,33569.2492598498,3337.07999999821,112023270.32,470,4709,118,6.61064425770308,26.0145169111407,422
29,1,0,0,0,0,0,0,0,0,0,0,0,0,60,80,1,20,20,2,0,0,0,0,0,0,1,29,"Baseline",9791605541.02,85776048.69,9759827269.22,31778271.81,507983879,96165,18329,24980,172427,63071,109356,1612,0,1612,88942,35635,53307,1488,0,1488,131232,49543,81689,63635,30852,32783,55246,27004,28242,64062,28264.853944221,2998.09999999404,84740858.6100006,427,4221,105,6.5136476426799,25.9761867623356,379
30,1,0,0,0,0,0,0,0,0,0,0,0,0,60,80,1,25,20,2,0,0,0,0,0,0,1,30,"Baseline",9761457131.97,85775436.24,9741889158.25,19567973.72,507982975,59327,12489,15324,172402,63071,109331,1273,0,1273,88884,35635,53249,1164,0,1164,131309,49543,81766,63717,30852,32865,55366,27004,28362,64062,22883.6793159952,2385.64999999106,54592449.5599995,345,3317,80,6.28436763550668,25.8297233974413,302
31,1,0,0,0,0,0,0,0,0,0,0,0,0,60,80,1,30,20,2,0,0,0,0,0,0,1,31,"Baseline",9743465581.82,85774793.69,9730658914.92,12806666.91,507982077,38823,7848,9909,172379,63071,109308,922,0,922,88793,35635,53158,830,0,830,131390,49543,81847,63821,30852,32969,55499,27004,28495,64062,20997.5901612788,1743.09999999404,36600899.4099998,241,2419,57,6.1822125813449,25.5235298663164,221
32,1,0,0,0,0,0,0,0,0,0,0,0,0,60,80,1,35,20,2,0,0,0,0,0,0,1,32,"Baseline",9735088462.07,85774456.73,9725283502.72,9804959.35,507981623,29754,5379,7616,172364,63071,109293,750,0,750,88746,35635,53111,692,0,692,131436,49543,81893,63862,30852,33010,55562,27004,28558,64062,20071.8133756154,1406.1400000006,28223779.6599998,200,1965,42,5.6,25.5965584459232,175
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Mild (20%)",9549922694.91,85783366.32,9549922694.91,0,507997366,0,0,0,166881,58665,108216,0,0,0,85770,33393,52377,0,0,0,127360,46093,81267,62077,29225,32852,54065,25545,28520,62077,NA,0,0,0,0,0,NA,NA,0
1,1,60,80,1,1,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Mild (20%)",10327553526.92,85804190.61,9980793671.38,346759855.54,508024612,1029809,214830,267812,167867,59651,108216,12196,12196,0,88197,35820,52377,11327,11327,0,122624,41357,81267,59507,26655,32852,49745,21225,28520,62077,37342.4895643383,20824.2900000066,777630832.01,2570,27246,986,8.08461790751066,26.0059875180737,4736
2,1,60,80,1,5,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,"Mild (20%)",10327521693.64,85804190.61,9980775001.81,346746691.83,508024612,1029767,214797,267798,167867,59651,108216,12196,12196,0,88197,35820,52377,11327,11327,0,122624,41357,81267,59507,26655,32852,49745,21225,28520,62077,37340.9609033371,20824.2900000066,777598998.73,2570,27246,986,8.08461790751066,26.0056886654942,4736
3,1,60,80,1,10,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,"Mild (20%)",10325307692.99,85804170.85,9979520103.74,345787589.25,508024565,1026812,213184,266964,167867,59651,108216,12189,12189,0,88197,35820,52377,11320,11320,0,122626,41359,81267,59508,26656,32852,49747,21227,28520,62077,37270.0079300016,20804.5300000012,775384998.08,2569,27199,986,8.08926080892608,25.9993065916643,4734
4,1,60,80,1,15,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,"Mild (20%)",10304496458.12,85804054.54,9968340097.8,336156360.32,508024360,997343,201947,259275,167866,59650,108216,12139,12139,0,88199,35822,52377,11272,11272,0,122649,41382,81267,59521,26669,32852,49772,21252,28520,62077,36473.595273518,20688.2200000137,754573763.210001,2556,26994,985,8.11434220281737,25.9965728941798,4711
5,1,60,80,1,20,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,"Mild (20%)",10230549865.03,85803393.11,9928730013.49,301819851.54,508023341,894200,178530,231782,167859,59643,108216,11839,11839,0,88183,35806,52377,10979,10979,0,122784,41517,81267,59579,26727,32852,49890,21370,28520,62077,33985.834480702,20026.7900000066,680627170.120001,2498,25975,978,8.26083284061154,25.9205994184746,4576
6,1,60,80,1,25,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,"Mild (20%)",10109212916.63,85801832.3,9862908923.71,246303992.91,508021275,729659,151298,188734,167803,59587,108216,11041,11041,0,88076,35699,52377,10200,10200,0,123122,41855,81267,59743,26891,32852,50192,21672,28520,62077,30287.6003179833,18465.9800000042,559290221.719999,2334,23909,922,8.35069287202246,25.8660552395023,4238
7,1,60,80,1,30,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,"Mild (20%)",10018909648.66,85799965.55,9812848116.08,206061532.58,508018909,610513,124626,157497,167700,59484,108216,9927,9927,0,87830,35453,52377,9155,9155,0,123534,42267,81267,59979,27127,32852,50566,22046,28520,62077,28253.5366851283,16599.2300000042,468986953.75,2098,21543,819,8.25022665457842,25.7974850658381,3826
8,1,60,80,1,35,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,"Mild (20%)",9965245542.4,85798878.19,9783132557.21,182112985.18,508017458,538506,102609,138553,167641,59425,108216,9248,9248,0,87658,35281,52377,8564,8564,0,123790,42523,81267,60109,27257,32852,50786,22266,28520,62077,26774.5183198333,15511.8700000048,415322847.49,1968,20092,760,8.21799307958477,25.729146936153,3570
9,1,60,80,1,1,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,"Mild (20%)",10505928871.85,85806071,10077560500.95,428368370.9,508027266,1278446,263759,333296,167935,59719,108216,13342,13342,0,88373,35996,52377,12374,12374,0,122211,40944,81267,59270,26418,32852,49357,20837,28520,62077,42106.1286457109,22704.6800000072,956006176.94,2807,29900,1054,7.899865087693,26.070401096331,5149
10,1,60,80,1,5,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,"Mild (20%)",10505455977.09,85806069.36,10077293897.39,428162079.7,508027266,1277811,263346,333117,167935,59719,108216,13340,13340,0,88373,35996,52377,12372,12372,0,122212,40945,81267,59270,26418,32852,49358,20838,28520,62077,42088.3406882833,22703.0400000066,955533282.18,2807,29900,1054,7.90104947526237,26.0693482839011,5148
11,1,60,80,1,10,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,"Mild (20%)",10496274075.41,85806040.55,10072329370.44,423944704.97,508027211,1264805,257150,329603,167935,59719,108216,13324,13324,0,88373,35996,52377,12356,12356,0,122217,40950,81267,59272,26420,32852,49363,20843,28520,62077,41736.8695871845,22674.2300000042,946351380.5,2805,29845,1054,7.91053737616331,26.0595902135112,5143
12,1,60,80,1,15,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,"Mild (20%)",10448034656.31,85805780.99,10046317349.07,401717307.24,508026766,1196873,234817,311758,167933,59717,108216,13216,13216,0,88373,35996,52377,12250,12250,0,122261,40994,81267,59301,26449,32852,49412,20892,28520,62077,40068.0430004068,22414.6700000018,898111961.4,2776,29400,1052,7.96004842615012,26.047709322543,5099
13,1,60,80,1,20,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,"Mild (20%)",10341412477.78,85804872.71,9989090207.7,352322270.08,508025382,1048042,203786,272313,167922,59706,108216,12785,12785,0,88342,35965,52377,11833,11833,0,122446,41179,81267,59386,26534,32852,49576,21056,28520,62077,36802.540215721,21506.3900000006,791489782.870001,2691,28016,1041,8.14235432147047,25.983023581116,4914
14,1,60,80,1,25,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,"Mild (20%)",10196561877.81,85803094.9,9910466880.53,286094997.28,508022997,850604,169149,220559,167859,59643,108216,11855,11855,0,88212,35835,52377,10938,10938,0,122832,41565,81267,59575,26723,32852,49922,21402,28520,62077,32776.7727276656,19728.5800000131,646639182.9,2502,25631,978,8.24968367777309,25.9296923127566,4528
15,1,60,80,1,30,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,"Mild (20%)",10085839131.45,85801035.11,9849324852.88,236514278.57,508020331,703218,135787,181908,167748,59532,108216,10619,10619,0,87956,35579,52377,9776,9776,0,123284,42017,81267,59841,26989,32852,50340,21820,28520,62077,30331.2471617922,17668.7900000066,535916436.540001,2236,22965,867,8.16461060363499,25.8679385339966,4076
16,1,60,80,1,35,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,"Mild (20%)",10011991312.51,85799686.28,9808817416.1,203173896.41,508018492,602778,109908,155456,167684,59468,108216,9816,9816,0,87773,35396,52377,9065,9065,0,123587,42320,81267,59999,27147,32852,50606,22086,28520,62077,28313.0974340479,16319.9600000083,462068617.6,2078,21126,803,8.18052159739201,25.7899259760642,3773
17,1,0,0,0,0,0,0,0,0,0,0,0,0,60,80,1,1,15,2,0,0,0,0,0,0,1,17,"Mild (20%)",9653066754.52,85786306.95,9612994641.97,40072112.55,508001501,120369,26067,31337,166986,58665,108321,1565,0,1565,86090,33393,52697,1459,0,1459,127002,46093,80909,61663,29225,32438,53501,25545,27956,62077,35075.4972946767,2940.63000001013,103144059.610001,414,4135,105,6.70926517571885,26.0341117729648,358
18,1,0,0,0,0,0,0,0,0,0,0,0,0,60,80,1,5,15,2,0,0,0,0,0,0,1,18,"Mild (20%)",9653048155.37,85786306.95,9612984544.6,40063610.77,508001501,120343,26053,31329,166986,58665,108321,1565,0,1565,86090,33393,52697,1459,0,1459,127002,46093,80909,61663,29225,32438,53501,25545,27956,62077,35069.172408513,2940.63000001013,103125460.460001,414,4135,105,6.70926517571885,26.033088754643,358
19,1,0,0,0,0,0,0,0,0,0,0,0,0,60,80,1,10,15,2,0,0,0,0,0,0,1,19,"Mild (20%)",9652152925.35,85786306.47,9612482147.08,39670778.27,508001501,119111,25352,31000,166986,58665,108321,1561,0,1561,86090,33393,52697,1455,0,1455,127002,46093,80909,61663,29225,32438,53501,25545,27956,62077,34770.4132237448,2940.15000000596,102230230.440001,414,4135,105,6.72645739910314,26.0261436811042,358
20,1,0,0,0,0,0,0,0,0,0,0,0,0,60,80,1,15,15,2,0,0,0,0,0,0,1,20,"Mild (20%)",9645127029.09,85786278.34,9608751723.81,36375305.28,508001467,109008,21612,28399,166985,58665,108320,1541,0,1541,86089,33393,52696,1435,0,1435,127005,46093,80912,61670,29225,32445,53508,25545,27963,62077,32693.5715344158,2912.02000001073,95204334.1800003,407,4101,104,6.74886437378326,26.0522163510935,355
21,1,0,0,0,0,0,0,0,0,0,0,0,0,60,80,1,20,15,2,0,0,0,0,0,0,1,21,"Mild (20%)",9624143067.43,85786033.02,9596837092.98,27305974.45,508001112,81616,15906,21165,166977,58665,108312,1415,0,1415,86077,33393,52684,1311,0,1311,127043,46093,80950,61703,29225,32478,53560,25545,28015,62077,27832.2917913217,2666.70000000298,74220372.5200005,374,3746,96,6.78445229681979,25.9324152127034,317
22,1,0,0,0,0,0,0,0,0,0,0,0,0,60,80,1,25,15,2,0,0,0,0,0,0,1,22,"Mild (20%)",9597765185.01,85785486.09,9581095997.41,16669187.6,508000303,49947,10928,12902,166956,58665,108291,1114,0,1114,86024,33393,52631,1021,0,1021,127104,46093,81011,61771,29225,32546,53661,25545,28116,62077,22569.6609064937,2119.77000001073,47842490.1000004,306,2937,75,6.73249551166966,25.83138126414,256
23,1,0,0,0,0,0,0,0,0,0,0,0,0,60,80,1,30,15,2,0,0,0,0,0,0,1,23,"Mild (20%)",9582358070.29,85784942.14,9571344414.11,11013656.18,507999547,33004,7029,8445,166935,58665,108270,816,0,816,85944,33393,52551,737,0,737,127170,46093,81077,61857,29225,32632,53771,25545,28226,62077,20583.172811515,1575.82000000775,32435375.3800011,220,2181,54,6.61764705882353,25.5878075384802,190
24,1,0,0,0,0,0,0,0,0,0,0,0,0,60,80,1,35,15,2,0,0,0,0,0,0,1,24,"Mild (20%)",9575713003.17,85784651.92,9567024728.7,8688274.47,507999140,26048,4876,6679,166919,58665,108254,671,0,671,85899,33393,52506,622,0,622,127205,46093,81112,61894,29225,32669,53825,25545,28280,62077,20060.9118386908,1285.60000000894,25790308.2600002,183,1774,38,5.66318926974665,25.6411240786241,155
25,1,0,0,0,0,0,0,0,0,0,0,0,0,60,80,1,1,20,2,0,0,0,0,0,0,1,25,"Mild (20%)",9679441862.81,85786704.05,9627617847.1,51824015.71,508002054,156702,33629,40896,167000,58665,108335,1778,0,1778,86123,33393,52730,1655,0,1655,126959,46093,80866,61613,29225,32388,53429,25545,27884,62077,38804.5671458859,3337.73000000417,129519167.9,464,4688,119,6.69291338582677,26.0979438679787,401
26,1,0,0,0,0,0,0,0,0,0,0,0,0,60,80,1,5,20,2,0,0,0,0,0,0,1,26,"Mild (20%)",9679242151.35,85786704.05,9627503005.04,51739146.31,508002054,156445,33464,40817,167000,58665,108335,1778,0,1778,86123,33393,52730,1655,0,1655,126959,46093,80866,61613,29225,32388,53429,25545,27884,62077,38744.7326296132,3337.73000000417,129319456.440001,464,4688,119,6.69291338582677,26.0903192815366,401
27,1,0,0,0,0,0,0,0,0,0,0,0,0,60,80,1,10,20,2,0,0,0,0,0,0,1,27,"Mild (20%)",9675422988.71,85786690.47,9625402923.75,50020064.95,508002033,151139,30981,39399,167000,58665,108335,1767,0,1767,86123,33393,52730,1644,0,1644,126960,46093,80867,61615,29225,32390,53432,25545,27887,62077,37754.1006873258,3324.15000000596,125500293.799999,462,4667,119,6.73457838143746,26.0680565572089,400
28,1,0,0,0,0,0,0,0,0,0,0,0,0,60,80,1,15,20,2,0,0,0,0,0,0,1,28,"Mild (20%)",9660312695.08,85786572.22,9617337283.49,42975411.59,508001869,129478,24391,33702,166996,58665,108331,1701,0,1701,86116,33393,52723,1578,0,1578,126971,46093,80878,61631,29225,32406,53451,25545,27906,62077,34433.3884930269,3205.90000000596,110390000.17,446,4503,115,6.76072898295121,26.0291323622546,389
